feature,frequency,percentage
CAMKV,72,90.0
GPR87,72,90.0
TTC9B,72,90.0
USP17L7,72,90.0
SDCBP,72,90.0
RIMKLB,72,90.0
RNU6-935P,72,90.0
NOSTRIN,72,90.0
PCARE,72,90.0
MFSD6L,72,90.0
KRT8P30,72,90.0
NUPR2,72,90.0
RAPSN,72,90.0
ZNF418,72,90.0
NPAS3,72,90.0
ATF3,72,90.0
SCCPDH,72,90.0
COMETT,72,90.0
EDDM3B,72,90.0
PRRG4,72,90.0
LDHA,72,90.0
RNU6-1164P,72,90.0
CXCL14,72,90.0
HSD17B11,72,90.0
LINC00304,72,90.0
CCNB2P1,72,90.0
PLA2G15,72,90.0
LINC02669,72,90.0
SYT2,72,90.0
LINC03028,72,90.0
RPS6KA2,72,90.0
OFD1,72,90.0
APOL1,72,90.0
TMEM45B,72,90.0
LRP2,72,90.0
RPS6KA5,72,90.0
GLRXP2,72,90.0
EZR,72,90.0
SOD2,72,90.0
ARHGAP26,72,90.0
C16orf46-DT,72,90.0
MTND4P22,72,90.0
PSEN1,72,90.0
MAP1LC3B,72,90.0
PELO-AS1,72,90.0
CEACAM21,72,90.0
RNA5SP442,68,85.0
CASP4,68,85.0
MIR342,68,85.0
DSC2,68,85.0
ENPP7P11,68,85.0
ALG13,68,85.0
SHANK3,68,85.0
SLC44A1,68,85.0
MFSD4A,68,85.0
DBR1,68,85.0
CHMP5,68,85.0
BCL2L10,68,85.0
SLC24A5,68,85.0
AQP12A,68,85.0
MTND4P16,68,85.0
ZNF284,68,85.0
LINC02888,68,85.0
SESTD1,68,85.0
PPP1R1B,68,85.0
MTND5P16,68,85.0
CAPZA3,68,85.0
THEM5,68,85.0
FCHO1,68,85.0
FAM83G,68,85.0
TMC3,68,85.0
HCRTR2,68,85.0
DOCK9,68,85.0
PNKD,68,85.0
SNORD101,68,85.0
RNU6-484P,68,85.0
FLOT2,68,85.0
WLS,68,85.0
MIR4511,68,85.0
LINC01166,68,85.0
LINC00885,68,85.0
ZNF723,68,85.0
DNM1P41,68,85.0
DUSP2,68,85.0
KCNG1,68,85.0
MIR5195,68,85.0
TENM2,68,85.0
CHP1,68,85.0
PPM1M,68,85.0
ENAHP1,68,85.0
AADAT,68,85.0
NCLP1,68,85.0
PRAP1,68,85.0
HEPFAL,68,85.0
MIR623,68,85.0
VWA5A,68,85.0
LINC02137,68,85.0
TC2N,68,85.0
CLPSL1,68,85.0
CSTB,68,85.0
B4GALT1-AS1,68,85.0
TMBIM1,64,80.0
EMX1,64,80.0
TMEM237,64,80.0
MIR6877,64,80.0
YPEL3-DT,64,80.0
ABHD3,64,80.0
THBD,64,80.0
MGST1,64,80.0
FDCSP,64,80.0
RACGAP1,64,80.0
EIF2B5-DT,64,80.0
MEGF6,64,80.0
GIMAP3P,64,80.0
CDH12P3,64,80.0
CTNNA1,64,80.0
SPICE1,64,80.0
LINC00891,64,80.0
PLPPR5,64,80.0
NGB,64,80.0
ZNF252P-AS1,64,80.0
SERPINB1,64,80.0
ARL6IP1,64,80.0
FN3KRP,64,80.0
TYMP,64,80.0
ZNF670,64,80.0
GADD45B,64,80.0
MAOA,64,80.0
SUMO2P1,64,80.0
PRSS38,64,80.0
ARL3,64,80.0
HNRNPA1P41,64,80.0
CDK5P1,64,80.0
ANXA1,64,80.0
RPL21P107,64,80.0
STK19,64,80.0
SLC17A4,64,80.0
RPS17P2,64,80.0
TRAV13-2,64,80.0
ATP6V1A,64,80.0
RN7SL182P,64,80.0
MTCP1,64,80.0
NMI,64,80.0
CD200,64,80.0
CT69,64,80.0
IFNA8,64,80.0
KRT18P19,64,80.0
TTC4,64,80.0
RGS12,64,80.0
LINC01010,64,80.0
ZNF385C,64,80.0
LMLN-AS1,64,80.0
RPS27P14,64,80.0
HENMT1,64,80.0
CADM1,60,75.0
NCCRP1,60,75.0
SNORD115,60,75.0
RNU6-876P,60,75.0
NCMAP-DT,60,75.0
ANG,60,75.0
PPIAP73,60,75.0
DDX52,60,75.0
LINC00581,60,75.0
NRIP1,60,75.0
DDC-AS1,60,75.0
OR52I2,60,75.0
RDH13,60,75.0
L3MBTL4,60,75.0
AGAP1,60,75.0
RPL31P12,60,75.0
TUBA1A,60,75.0
MAP3K4-AS1,60,75.0
SMIM41,60,75.0
MTNR1A,60,75.0
SNAI1P1,60,75.0
TMEM170B,60,75.0
LIMK2,60,75.0
DBX2,60,75.0
FOXD1,60,75.0
PERP,60,75.0
OR10V3P,60,75.0
PLSCR1,60,75.0
SPATS2,60,75.0
TBL1XR1,60,75.0
TWF2,60,75.0
RPL22P23,60,75.0
MGST2,60,75.0
RPL39P26,60,75.0
LAMA5-AS1,60,75.0
TLK2P1,60,75.0
C12orf76,60,75.0
MSRB1,60,75.0
LINC01568,60,75.0
SEPHS1P2,60,75.0
RNU6-1205P,60,75.0
SETP2,60,75.0
RNU6-1209P,60,75.0
TMUB2,60,75.0
LINC02514,60,75.0
RNY1P4,60,75.0
MOBP,60,75.0
BBOX1-AS1,60,75.0
NDUFC2-KCTD14,60,75.0
ACTR3P2,60,75.0
MACIR,60,75.0
CDH19,60,75.0
DCT,60,75.0
LINC00534,60,75.0
SLC7A5,60,75.0
MCM5,60,75.0
GPR6,60,75.0
CCDC28A,60,75.0
BATF3,60,75.0
PHAF1,60,75.0
SKAP1,60,75.0
ARL2BPP1,60,75.0
NDRG1,56,70.0
WASF3-AS1,56,70.0
FTH1P11,56,70.0
KRT18P6,56,70.0
NAMPT,56,70.0
EEF1A1P31,56,70.0
SENP8,56,70.0
PABPC1L,56,70.0
KRT7,56,70.0
LRP4,56,70.0
ID3,56,70.0
RPL12P21,56,70.0
RUFY1-AS1,56,70.0
QKILA,56,70.0
RAB11A,56,70.0
EIF4E3,56,70.0
CYB5B,56,70.0
CHN2,56,70.0
RPL36P7,56,70.0
SHROOM3,56,70.0
LINC01475,56,70.0
LINC01315,56,70.0
GNAI1,56,70.0
CLDN4,56,70.0
ZNF165,56,70.0
FAM124B,56,70.0
OSER1,56,70.0
MIR16-1,56,70.0
RNU6-616P,56,70.0
SPDYE18,56,70.0
RNA5SP447,56,70.0
POLD2P1,56,70.0
MVB12B,56,70.0
KRT8P6,56,70.0
NPIPA8,56,70.0
TLCD5,56,70.0
CLIP4,56,70.0
NMT1,56,70.0
RNU4-62P,56,70.0
RSL24D1P6,56,70.0
GXYLT1P2,56,70.0
FAM210A,56,70.0
AGXT2,56,70.0
TTC8,56,70.0
DDIAS,56,70.0
CTRB1,56,70.0
PSMC1P13,56,70.0
GRAPLDR,56,70.0
CDH22,56,70.0
PRMT2,56,70.0
REXO5,56,70.0
LINC03072,56,70.0
MAT2B,56,70.0
RN7SL531P,56,70.0
LINC02672,56,70.0
ADCYAP1R1,56,70.0
ZNF737,52,65.0
CPA6,52,65.0
LRATD2,52,65.0
LINC01964,52,65.0
TSPO,52,65.0
RPS3P2,52,65.0
GCLM,52,65.0
UNC5A,52,65.0
ERRFI1,52,65.0
HGH1,52,65.0
SPATA22,52,65.0
NCMAP,52,65.0
GSTO1,52,65.0
CAPZA2,52,65.0
CD9,52,65.0
PRAMEF12,52,65.0
ZBTB12BP,52,65.0
RPSAP56,52,65.0
S100A1,52,65.0
H2AC21,52,65.0
MCU,52,65.0
HNRNPH1P1,52,65.0
TMEM121,52,65.0
MFSD6,52,65.0
ZNF691-DT,52,65.0
LINC01761,52,65.0
FOXP1,52,65.0
GRAMD1C,52,65.0
CFAP70,52,65.0
P4HA1,52,65.0
PRPF19,52,65.0
SMPDL3A,52,65.0
RAC1P1,52,65.0
SLC7A2,52,65.0
ZNF541,52,65.0
DEGS1,52,65.0
MIR6505,52,65.0
CDH1,52,65.0
LGALSL-DT,52,65.0
SLC25A53,52,65.0
MVP,52,65.0
FAM207BP,52,65.0
LITAF,52,65.0
DHX33-DT,52,65.0
LRRC31,52,65.0
CRACD,52,65.0
TACC2,52,65.0
PTTG1P1,52,65.0
PHYH,52,65.0
DNAJC8P3,52,65.0
GCNT3,52,65.0
NLK,52,65.0
DGKD,52,65.0
RNVU1-33,52,65.0
RBP4,52,65.0
MIR656,52,65.0
ANKRD22,52,65.0
LINC00639,52,65.0
DHDDS-AS1,52,65.0
H3P2,52,65.0
CXCL16,52,65.0
MCL1,52,65.0
DEUP1,52,65.0
TTC36,48,60.0
ARID5A,48,60.0
MIR7850,48,60.0
CYREN,48,60.0
CLIC1,48,60.0
RPL21P98,48,60.0
MUC15,48,60.0
AKAP1,48,60.0
SFTPD-AS1,48,60.0
FENDRR,48,60.0
PTPRR,48,60.0
H3Y2,48,60.0
MIR1-1HG,48,60.0
TRBJ1-6,48,60.0
RHPN2,48,60.0
RNA5SP280,48,60.0
FAM3C,48,60.0
PCGF1,48,60.0
KSR1,48,60.0
IGBP1C,48,60.0
RNU6-1177P,48,60.0
U2,48,60.0
MIR30D,48,60.0
RNU6-640P,48,60.0
ID1,48,60.0
PRLHR,48,60.0
MIR873,48,60.0
SAPCD1-AS1,48,60.0
FBN3,48,60.0
SORCS2,48,60.0
EFNA1,48,60.0
STC1,48,60.0
NXPH1,48,60.0
FAM174B,48,60.0
GOLGA8S,48,60.0
CA3,48,60.0
TTC39C,48,60.0
SRPK1,48,60.0
GATA5,48,60.0
HNRNPA3P7,48,60.0
KLK3,48,60.0
WASIR2,48,60.0
PPBP,48,60.0
DENND6A-AS1,48,60.0
NCR2,48,60.0
TES,48,60.0
SLC37A2,48,60.0
GALNT16,48,60.0
LINC02730,48,60.0
LINC01019,48,60.0
CHI3L1,48,60.0
LINC00665,48,60.0
LINC02021,48,60.0
DTX4,48,60.0
F11R,48,60.0
OR2H5P,48,60.0
DCPS,48,60.0
LINC00550,48,60.0
HAP1,48,60.0
HSPE1P6,48,60.0
MYL12A,48,60.0
UNC80,48,60.0
SLC26A2,48,60.0
LINC02683,48,60.0
ZNHIT3,48,60.0
SLC25A28-DT,48,60.0
ABCA7,48,60.0
EIF4BP1,44,55.00000000000001
CYP2C18,44,55.00000000000001
HEXA,44,55.00000000000001
PDE6B-AS1,44,55.00000000000001
JAKMIP1,44,55.00000000000001
C2CD4A,44,55.00000000000001
RNU6-1267P,44,55.00000000000001
TRAJ14,44,55.00000000000001
SLCO6A1,44,55.00000000000001
LINC02162,44,55.00000000000001
MIR1291,44,55.00000000000001
ARHGAP19-SLIT1,44,55.00000000000001
NADK2-AS1,44,55.00000000000001
RPL9P32,44,55.00000000000001
SNORD1B,44,55.00000000000001
GALNT10,44,55.00000000000001
DNAH7,44,55.00000000000001
RAX,44,55.00000000000001
LINC01095,44,55.00000000000001
IQSEC3-AS2,44,55.00000000000001
TMEM145,44,55.00000000000001
PCCA,44,55.00000000000001
ARRDC3,44,55.00000000000001
MIR3920,44,55.00000000000001
TIGD4,44,55.00000000000001
PHYHIPL,44,55.00000000000001
ZDHHC13,44,55.00000000000001
VKORC1P1,44,55.00000000000001
LINGO2,44,55.00000000000001
BAG1,44,55.00000000000001
RNU6-402P,44,55.00000000000001
RABGAP1L,44,55.00000000000001
NUP43,44,55.00000000000001
CALCR,44,55.00000000000001
CDC42P2,44,55.00000000000001
GPR139,44,55.00000000000001
SPIN4,44,55.00000000000001
TSPAN8,44,55.00000000000001
SMG1P1,44,55.00000000000001
XPR1,44,55.00000000000001
ANXA4,44,55.00000000000001
FSIP1,44,55.00000000000001
RN7SL608P,44,55.00000000000001
POLR3K,44,55.00000000000001
TRAJ40,44,55.00000000000001
OCLNP1,44,55.00000000000001
IPMK,44,55.00000000000001
EPHB3,44,55.00000000000001
RTP4,44,55.00000000000001
RAB40B,44,55.00000000000001
HTR3A,44,55.00000000000001
CNIH4,44,55.00000000000001
KRT86,44,55.00000000000001
MCC,44,55.00000000000001
CSRP2P2,44,55.00000000000001
CSRP2,44,55.00000000000001
SFN,44,55.00000000000001
POLG-DT,44,55.00000000000001
TYMSOS,44,55.00000000000001
CD19,44,55.00000000000001
PNPLA2,44,55.00000000000001
BNIP3P16,44,55.00000000000001
ATAT1,44,55.00000000000001
NALF2,44,55.00000000000001
MAPK6P3,44,55.00000000000001
CCNG2,44,55.00000000000001
PIK3IP1,44,55.00000000000001
SQOR,44,55.00000000000001
CDKN1A,44,55.00000000000001
ADRB3,44,55.00000000000001
HSPD1P3,44,55.00000000000001
SLC5A12,44,55.00000000000001
SDC4,44,55.00000000000001
SMYD2,40,50.0
LPCAT4,40,50.0
TPGS1,40,50.0
TAF9BP1,40,50.0
GSAP,40,50.0
LINC01231,40,50.0
DAOA,40,50.0
LINC01444,40,50.0
SLN,40,50.0
PPM1L,40,50.0
GLUD1,40,50.0
SMAGP,40,50.0
RPS29P31,40,50.0
KLK13,40,50.0
HSPD1P8,40,50.0
SPSB1,40,50.0
FAM131B-AS2,40,50.0
RNA5SP209,40,50.0
UBE2B,40,50.0
IL1RL2,40,50.0
MIR548N,40,50.0
SNX19,40,50.0
PTCHD3P2,40,50.0
DUXAP7,40,50.0
SLC6A3,40,50.0
TRPC7,40,50.0
ATP6V1C2,40,50.0
RHEB,40,50.0
FEV,40,50.0
CLDN1,40,50.0
SDK2,40,50.0
ERLEC1,40,50.0
LINC00871,40,50.0
CSRP3-AS1,40,50.0
CNPY1,40,50.0
ZMYM3,40,50.0
RASD2,40,50.0
NANOGP5,40,50.0
RAB11FIP1,40,50.0
DERA,40,50.0
VPS41,40,50.0
C3orf52,40,50.0
CD207,40,50.0
SLC15A1,40,50.0
CTDNEP1P1,40,50.0
RDXP3,40,50.0
KIF23,40,50.0
TRAK1,40,50.0
GPR55,40,50.0
PEX11A,40,50.0
WEE1,40,50.0
MIR1276,40,50.0
DAGLB,40,50.0
NLRP9P1,40,50.0
STARD8,40,50.0
FAM83C,40,50.0
SRMS,40,50.0
TMEM225B,40,50.0
SMARCAD1-DT,40,50.0
CTSV,40,50.0
NUDT1,40,50.0
LDHBP1,40,50.0
OR5D3P,40,50.0
RNVU1-30,40,50.0
ZNF689,40,50.0
MLIP,40,50.0
RNF186,40,50.0
RARRES2P2,40,50.0
PIK3C2B,40,50.0
RNU6-662P,40,50.0
C4BPA,40,50.0
RNU6-315P,40,50.0
STK26,40,50.0
GOLGA6L5P,40,50.0
NR4A3,40,50.0
C15orf62,36,45.0
MIR6129,36,45.0
HPCAL4,36,45.0
MCPH1-DT,36,45.0
PPP1R15A,36,45.0
FAM183BP,36,45.0
CGA,36,45.0
MPO,36,45.0
TMPRSS11E,36,45.0
RPL39L,36,45.0
VCAN-AS1,36,45.0
LVRN,36,45.0
LINC00570,36,45.0
MT-TL2,36,45.0
PLA2G4D,36,45.0
RPSAP18,36,45.0
ZNF280B,36,45.0
PF4V1,36,45.0
MIR4439,36,45.0
LINC00411,36,45.0
CCL1,36,45.0
FAM241A,36,45.0
AGPAT2,36,45.0
LINC01289,36,45.0
CYSLTR2,36,45.0
BST1,36,45.0
CARS1P2,36,45.0
SLC31A2,36,45.0
TMEM92,36,45.0
LAMA1,36,45.0
NNMT,36,45.0
PROCA1,36,45.0
RPSAP71,36,45.0
HMGB2,36,45.0
MORC4,36,45.0
AKAP6,36,45.0
LAPTM4B,36,45.0
ANKRD20A7P,36,45.0
RNU2-52P,36,45.0
PEF1-AS1,36,45.0
SERPINE4P,36,45.0
RNU6-226P,36,45.0
RNU6-66P,36,45.0
TSPYL2,36,45.0
GJD3,36,45.0
LINC02716,36,45.0
TRAV37,36,45.0
CFL1P8,36,45.0
JPT2,36,45.0
LANCL3,36,45.0
RPS26P24,36,45.0
HNRNPCL1,36,45.0
RNU7-77P,36,45.0
SPDEF,36,45.0
LINC02955,36,45.0
BFAR,36,45.0
C4orf46P2,36,45.0
USP9X,36,45.0
CRIP3,36,45.0
DCD,36,45.0
SEMA3G,36,45.0
THSD4-AS1,36,45.0
SERINC5,36,45.0
FLNC-AS1,36,45.0
FXNP2,36,45.0
RNU6-1095P,36,45.0
LY6G6C,36,45.0
MAFF,36,45.0
BMP2,36,45.0
MIR4450,36,45.0
PRELID1P3,36,45.0
H4C3,36,45.0
NPIPA9,36,45.0
LRP4-AS1,36,45.0
NPIPB10P,36,45.0
IGHV3-15,36,45.0
BSN-DT,36,45.0
ARID5B,36,45.0
TERC,36,45.0
MTTP,36,45.0
ATL3,36,45.0
FBXL3,36,45.0
RNA5SP353,36,45.0
LINC02970,36,45.0
TERF1P4,36,45.0
RNA5SP277,36,45.0
DELEC1,36,45.0
KRT8P1,36,45.0
CST1,36,45.0
RN7SL213P,36,45.0
GATA2-AS1,36,45.0
TBCAP1,36,45.0
PHLDA3,36,45.0
PGM5-AS1,36,45.0
PPP1R21,32,40.0
SLITRK5,32,40.0
LINC02073,32,40.0
MIR6070,32,40.0
LINC02594,32,40.0
ADIPOR2,32,40.0
SIGLEC20P,32,40.0
MIR4297,32,40.0
CAST,32,40.0
MPHOSPH9,32,40.0
ELF3,32,40.0
MMAB,32,40.0
PRB3,32,40.0
ZNF414,32,40.0
MEAF6,32,40.0
LINC01411,32,40.0
KDM4A-AS1,32,40.0
PPP1R13B,32,40.0
KRT18P50,32,40.0
CDR2,32,40.0
TLDC2,32,40.0
NPM1P39,32,40.0
RNU6ATAC18P,32,40.0
CD47,32,40.0
LSP1P2,32,40.0
LINC02711,32,40.0
TMEM269,32,40.0
SERPINB8,32,40.0
HSPD1P7,32,40.0
MIR6508,32,40.0
ATP11AUN,32,40.0
MIR4478,32,40.0
IGHV1-17,32,40.0
IGLCOR22-1,32,40.0
BTG1-DT,32,40.0
TRAF3IP2,32,40.0
FTH1P3,32,40.0
LINC01587,32,40.0
LINC01509,32,40.0
HNRNPCP4,32,40.0
ISL1,32,40.0
ATP5PBP7,32,40.0
IL5,32,40.0
AMD1P1,32,40.0
RNU6-231P,32,40.0
LRRC3,32,40.0
TUBB8,32,40.0
CDA,32,40.0
NAA20,32,40.0
TMEM177,32,40.0
SALRNA3,32,40.0
SUFU,32,40.0
CD1C,32,40.0
RASSF4,32,40.0
KRT19P1,32,40.0
LINC01777,32,40.0
EVA1CP5,32,40.0
LINC01524,32,40.0
RNU6-130P,32,40.0
C12orf60,32,40.0
MIR4304,32,40.0
ARF1P3,32,40.0
SNORD53B,32,40.0
ECHDC1,32,40.0
RPSAP10,32,40.0
ZBP1,32,40.0
CNNM1,32,40.0
RNU6-15P,32,40.0
ZCCHC18,32,40.0
RELCH,32,40.0
RNU6-407P,32,40.0
SWAP70,32,40.0
HSPH1,32,40.0
COX6B1P3,32,40.0
RPS3AP46,32,40.0
CLDN24,32,40.0
CYP26C1-DT,32,40.0
COX6A2,32,40.0
NUPR1,32,40.0
CTNND2,32,40.0
LINC02043,32,40.0
MS4A14,32,40.0
EFHB,32,40.0
AMOTL1,32,40.0
LINC01320,32,40.0
INPPL1,32,40.0
SLC49A4,32,40.0
ACP6,32,40.0
LINC02058,32,40.0
TTLL11,32,40.0
PGGT1BP1,32,40.0
ARL8B,32,40.0
IGKV1OR9-1,32,40.0
KCNG2,32,40.0
RN7SKP271,32,40.0
MSX1,32,40.0
TRDMT1,32,40.0
GAST,32,40.0
MRPS18A,32,40.0
PLA2G10,32,40.0
S100A14,32,40.0
PGAM1P4,32,40.0
FER1L6,32,40.0
GPR15LG,32,40.0
EIF4A2,32,40.0
RAI2,32,40.0
RN7SL586P,32,40.0
KRT18P57,32,40.0
MIR921,32,40.0
YWHAZP10,32,40.0
LSMEM1,32,40.0
RPL23AP8,32,40.0
DHCR24,32,40.0
TRAV21,32,40.0
SLC30A3,32,40.0
GPR101,32,40.0
STAT4-AS1,32,40.0
KCTD14,32,40.0
GLYATL1P4,32,40.0
FAM91A1,32,40.0
C1QTNF2,32,40.0
BCDIN3D,32,40.0
PIGFP2,32,40.0
RIN2,32,40.0
RNA5SP340,32,40.0
NTRK1,32,40.0
RNU6-1150P,32,40.0
RNU6-857P,32,40.0
PIKFYVE,32,40.0
EAF2,32,40.0
LRRC52-AS1,32,40.0
UCP1,32,40.0
TRIM49,32,40.0
FAM13A,32,40.0
MTCYBP3,32,40.0
XPOTP1,32,40.0
TENT5B,32,40.0
CP,28,35.0
TOM1,28,35.0
VSTM1,28,35.0
SLC6A12,28,35.0
SLC25A51P3,28,35.0
NEBL,28,35.0
PRR23E,28,35.0
GAPDHS,28,35.0
SNORA71B,28,35.0
NACAP8,28,35.0
DYNLT3,28,35.0
RASEF,28,35.0
MTND3P6,28,35.0
LPIN3,28,35.0
TBC1D3K,28,35.0
RBM7P1,28,35.0
ANKEF1,28,35.0
ZDHHC20-IT1,28,35.0
B3GNT7,28,35.0
CEP350,28,35.0
CD109-AS1,28,35.0
RN7SKP20,28,35.0
REXO6P,28,35.0
ACTG1,28,35.0
DNPEP-AS1,28,35.0
MIR6806,28,35.0
PRXL2CP1,28,35.0
IKZF2,28,35.0
UBBP1,28,35.0
CCDC166,28,35.0
BTNL2,28,35.0
UNC79,28,35.0
NEB,28,35.0
ATP11B-DT,28,35.0
DDX19B,28,35.0
S100P,28,35.0
SMG6-IT1,28,35.0
HMGB3P13,28,35.0
KIF26B-AS1,28,35.0
CDK7P1,28,35.0
C12orf71,28,35.0
BTBD18,28,35.0
MEIG1,28,35.0
MTCO3P20,28,35.0
NOA1,28,35.0
PTMA,28,35.0
SIPA1L2,28,35.0
CRYBG2,28,35.0
STC2,28,35.0
RBBP4P1,28,35.0
LRG1,28,35.0
SDC1,28,35.0
LINC01182,28,35.0
ATP10A,28,35.0
MRPS31P4,28,35.0
TMEM41A,28,35.0
LINC01511,28,35.0
MYL12B,28,35.0
NLRP5,28,35.0
MIR4270,28,35.0
SYVN1,28,35.0
PIK3R3,28,35.0
NEDD8,28,35.0
HNF1B,28,35.0
RNU6-972P,28,35.0
SSH3,28,35.0
MLPH,28,35.0
ST20-AS1,28,35.0
CISD1,28,35.0
ATP1B1P1,28,35.0
LINC00297,28,35.0
LINC02229,28,35.0
H4C8,28,35.0
LINC01595,28,35.0
KCNS3,28,35.0
FAM83A-AS1,28,35.0
LYL1,28,35.0
FUT2,28,35.0
RPL7P52,28,35.0
MOCS1P1,28,35.0
TTC21B,28,35.0
ERLIN2,28,35.0
TRAJ61,28,35.0
GSTZ1,28,35.0
LINC01683,28,35.0
PRR15-DT,28,35.0
SEC11B,28,35.0
LGMN,28,35.0
RN7SL735P,28,35.0
NEK1,28,35.0
HSPA12A,28,35.0
MIX23P3,28,35.0
LINC02079,28,35.0
SHISA4,28,35.0
LCMT1-AS2,28,35.0
KLHL7-DT,28,35.0
USP46-DT,28,35.0
SYBU-AS1,28,35.0
ZC3H11B,28,35.0
CAMK2D,28,35.0
S100A13,28,35.0
RPL19P13,28,35.0
LINC01520,28,35.0
LINC02271,28,35.0
RPS6KL1,28,35.0
NDUFA5P11,28,35.0
EIF3KP1,28,35.0
RN7SL786P,28,35.0
DISC1,28,35.0
NT5C3AP2,28,35.0
MAGED1,28,35.0
PLK4,28,35.0
XCL2,28,35.0
ASB9P1,28,35.0
NCOA7,28,35.0
OGFR,28,35.0
LURAP1L,28,35.0
RPLP1P13,28,35.0
TRIM63,28,35.0
NOC2LP2,28,35.0
BACH1-IT1,28,35.0
RPS17P5,28,35.0
GNG13,28,35.0
ATP6V0E1P3,28,35.0
MAPK6,28,35.0
RNU6-586P,28,35.0
AGPAT5,28,35.0
DLGAP2-AS1,28,35.0
SLC12A7,28,35.0
LINC02686,28,35.0
TMEM150C,28,35.0
ZNF232-AS1,28,35.0
ANKRD10,28,35.0
CARS1-AS1,28,35.0
PPIAP15,28,35.0
CASP1,28,35.0
HLTF-AS1,28,35.0
RNU6-838P,28,35.0
FRAS1,28,35.0
RN7SL96P,28,35.0
EEF1A1P7,28,35.0
RNU6-245P,28,35.0
RNFT1-DT,28,35.0
ASB12,28,35.0
R3HDM4,28,35.0
RPL35AP3,28,35.0
LINC01111,28,35.0
OVGP1,28,35.0
SP110,28,35.0
SGK1,28,35.0
SNORD70B,28,35.0
RPL21P123,28,35.0
CD247,28,35.0
CORO7,28,35.0
STUM,24,30.0
PTPN4,24,30.0
RNU6-1250P,24,30.0
SNORA3B,24,30.0
SNAPC3,24,30.0
TUBB1,24,30.0
CCDC15,24,30.0
RBM20,24,30.0
ZDHHC11,24,30.0
GNA15,24,30.0
SLC5A1,24,30.0
CCND3P1,24,30.0
SNORA74B,24,30.0
SYT15,24,30.0
ASTL,24,30.0
IFITM8P,24,30.0
AKR1B1P2,24,30.0
CYP2D7,24,30.0
LINC02042,24,30.0
DUSP22,24,30.0
RN7SL105P,24,30.0
INAVA,24,30.0
SEMA6A-AS2,24,30.0
HAL,24,30.0
RN7SL110P,24,30.0
H1-10-AS1,24,30.0
C16orf86,24,30.0
PCAT14,24,30.0
DNAJB6P4,24,30.0
EIF4BP4,24,30.0
GJB6,24,30.0
ALDOB,24,30.0
PEA15,24,30.0
FDPSP2,24,30.0
BEAN1-AS1,24,30.0
RSL1D1-DT,24,30.0
TCIM,24,30.0
FBXO8,24,30.0
RNU1-42P,24,30.0
HRH1,24,30.0
PLS3,24,30.0
LAMB3,24,30.0
SEC14L5,24,30.0
MPRIPP1,24,30.0
SNORA11F,24,30.0
HSPB1P2,24,30.0
CALM2P3,24,30.0
LCE4A,24,30.0
CCK,24,30.0
MFAP5,24,30.0
RFLNB,24,30.0
TMEM144,24,30.0
RNU7-119P,24,30.0
DNM3,24,30.0
RPSAP5,24,30.0
STUB1,24,30.0
RAB33B,24,30.0
NPC2,24,30.0
TUBAP14,24,30.0
CIRBP-AS1,24,30.0
COP1P1,24,30.0
CCNB3P1,24,30.0
ARPC3,24,30.0
KRT8P46,24,30.0
RN7SL370P,24,30.0
