feature,frequency,percentage
OR52I2,39,65.0
ZNF418,39,65.0
BATF3,39,65.0
SLC44A1,39,65.0
FN3KRP,39,65.0
SETP16,39,65.0
CD200,39,65.0
TMEM45B,39,65.0
AADAT,39,65.0
MTCP1,39,65.0
MAOA,39,65.0
TTC9B,39,65.0
YPEL3-DT,39,65.0
ATF3,39,65.0
ZNF737,39,65.0
SETP2,39,65.0
LINC02669,39,65.0
LINC01166,39,65.0
NRIP1,39,65.0
ENOX1-AS1,39,65.0
DDIAS,36,60.0
DSC2,36,60.0
CHP1,36,60.0
AQP12A,36,60.0
GIMAP3P,36,60.0
CASP4,36,60.0
NGB,36,60.0
FAM174B,36,60.0
CXCL14,36,60.0
NCMAP-DT,36,60.0
PPM1M,36,60.0
CADM1,36,60.0
LINC00885,36,60.0
TMC3,36,60.0
CFAP70,36,60.0
LPCAT4,36,60.0
PKDCC,36,60.0
ZNF165,36,60.0
NCCRP1,36,60.0
ZNF252P-AS1,36,60.0
FAM83G,36,60.0
MVB12B,36,60.0
HEPFAL,36,60.0
PLPPR5,36,60.0
TMBIM1,36,60.0
ZNF859P,36,60.0
RNU6-616P,36,60.0
NDUFC2-KCTD14,36,60.0
DGKD,36,60.0
RNA5SP447,36,60.0
HNRNPA1P41,36,60.0
LRP2,36,60.0
PERP,36,60.0
TYMP,36,60.0
NLK,36,60.0
CCDC54-AS1,36,60.0
RNU4-49P,36,60.0
CRACD,36,60.0
ANG,36,60.0
LINC01964,36,60.0
DDX52,36,60.0
RNU6-876P,36,60.0
DCPS,36,60.0
EZR,36,60.0
KRT18P6,36,60.0
LINC01475,36,60.0
CDH1,36,60.0
LAMA5-AS1,36,60.0
MCM4,36,60.0
FENDRR,36,60.0
REXO5,36,60.0
LINC02289,36,60.0
RPS17P2,36,60.0
DHX33-DT,36,60.0
CAPZA3,36,60.0
SPICE1,36,60.0
SEPHS1P2,36,60.0
PRSS38,33,55.00000000000001
SNORD115,33,55.00000000000001
MCC,33,55.00000000000001
MGST3,33,55.00000000000001
LINC02514,33,55.00000000000001
CHN2,33,55.00000000000001
GLRXP2,33,55.00000000000001
DNM1P41,33,55.00000000000001
SNAI1P1,33,55.00000000000001
RPL21P98,33,55.00000000000001
DBX2,33,55.00000000000001
FAM124B,33,55.00000000000001
KRT18P19,33,55.00000000000001
RELCH,33,55.00000000000001
DNAH7,33,55.00000000000001
ALG13,33,55.00000000000001
CTRB1,33,55.00000000000001
RABGAP1L,33,55.00000000000001
OR10V3P,33,55.00000000000001
NAMPT,33,55.00000000000001
ENPP7P11,33,55.00000000000001
CSTB,33,55.00000000000001
ADCYAP1R1,33,55.00000000000001
ZNF689,33,55.00000000000001
NXPH1,33,55.00000000000001
B4GALT1-AS1,33,55.00000000000001
TENM2,33,55.00000000000001
PSMC1P13,33,55.00000000000001
MTND4P16,33,55.00000000000001
DEPP1,33,55.00000000000001
TLK2P1,33,55.00000000000001
POLD2P1,33,55.00000000000001
RNY1P4,33,55.00000000000001
TMEM237,33,55.00000000000001
GXYLT1P2,33,55.00000000000001
ERRFI1,33,55.00000000000001
SORCS2,33,55.00000000000001
LDHA,33,55.00000000000001
RN7SL182P,33,55.00000000000001
PLSCR1,33,55.00000000000001
GPR139,33,55.00000000000001
MIR1291,33,55.00000000000001
ANKRD22,33,55.00000000000001
RNA5SP280,33,55.00000000000001
ABHD3,33,55.00000000000001
WLS,33,55.00000000000001
NPAS3,33,55.00000000000001
ZNF723,33,55.00000000000001
MIR4511,33,55.00000000000001
YTHDF3P1,33,55.00000000000001
OFD1,33,55.00000000000001
SHROOM3,33,55.00000000000001
FAM3C,33,55.00000000000001
THEM5,33,55.00000000000001
TWF2,33,55.00000000000001
RPL39P26,33,55.00000000000001
CCL1,33,55.00000000000001
ARL3,33,55.00000000000001
PHYHIPL,33,55.00000000000001
PHAF1,33,55.00000000000001
HSPD1P8,33,55.00000000000001
MAP1LC3B,33,55.00000000000001
THBD,33,55.00000000000001
TBL1XR1,33,55.00000000000001
MSRB1,33,55.00000000000001
F11R,33,55.00000000000001
S100A1,33,55.00000000000001
RAC1P1,30,50.0
LRATD2,30,50.0
RNU6-1177P,30,50.0
MTNR1A,30,50.0
DEUP1,30,50.0
TTC39C,30,50.0
PPIAP73,30,50.0
MEGF6,30,50.0
LIMK2,30,50.0
DAOA,30,50.0
GRAPLDR,30,50.0
TUBA1A,30,50.0
PLA2G15,30,50.0
GALNT10,30,50.0
SLC15A1,30,50.0
OR2H5P,30,50.0
EIF4E3,30,50.0
RN7SL531P,30,50.0
NPIPA8,30,50.0
LINC00581,30,50.0
LMLN-AS1,30,50.0
TTC4,30,50.0
RPL31P12,30,50.0
ZNF284,30,50.0
SLC7A2,30,50.0
MIR3920,30,50.0
EIF2B5-DT,30,50.0
HAP1,30,50.0
RPL23AP86,30,50.0
PABPC1L,30,50.0
SFN,30,50.0
GRAMD1C,30,50.0
ANXA4,30,50.0
SPDYE18,30,50.0
LINC00639,30,50.0
ARL6IP1,30,50.0
CXCL16,30,50.0
RACGAP1,30,50.0
MGST2,30,50.0
STK19,30,50.0
LRP4,30,50.0
MCU,30,50.0
LINC03072,30,50.0
FLOT2,30,50.0
RNU6-402P,30,50.0
MIR30D,30,50.0
CYSLTR2,30,50.0
BTG1-DT,30,50.0
CAPZA2,30,50.0
RNU6-1205P,30,50.0
RNU6-1209P,30,50.0
ATAT1,30,50.0
DBR1,30,50.0
GPR6,30,50.0
RNU6-640P,30,50.0
TTC21B,30,50.0
C2CD4A,30,50.0
P4HA1,30,50.0
EGR2,30,50.0
MCL1,30,50.0
SDCBP,30,50.0
FOXP1,30,50.0
BTBD18,30,50.0
RAB11A,30,50.0
LINC00534,30,50.0
PRAMEF12,30,50.0
JPT2,30,50.0
GLUD1,30,50.0
CHMP5,30,50.0
EEF1A1P31,30,50.0
WASIR2,30,50.0
RAB40B,30,50.0
PRELID1P3,30,50.0
DNAJC8P3,30,50.0
HTR3A,30,50.0
CDH12P3,30,50.0
MFSD6,30,50.0
SPATA22,30,50.0
VWA5A,30,50.0
MIR6877,30,50.0
CDKN1A,30,50.0
HSD17B11,30,50.0
TRAJ14,30,50.0
RNU6ATAC18P,27,45.0
ZMYM3,27,45.0
TRAK1,27,45.0
FAM207BP,27,45.0
U2,27,45.0
TRPC7,27,45.0
TLCD5,27,45.0
GSAP,27,45.0
OR5D3P,27,45.0
NEK1,27,45.0
SLC25A28-DT,27,45.0
C15orf62,27,45.0
DHDDS-AS1,27,45.0
SEC11B,27,45.0
CLDN4,27,45.0
RNA5SP442,27,45.0
RNU6-662P,27,45.0
EIF4BP1,27,45.0
GSTO1,27,45.0
HGH1,27,45.0
SENP8,27,45.0
PRAP1,27,45.0
THSD4-AS1,27,45.0
EMX1,27,45.0
MTND5P16,27,45.0
FEV,27,45.0
MCM5,27,45.0
SMIM41,27,45.0
RHEB,27,45.0
LINC02672,27,45.0
CCDC28A,27,45.0
MPHOSPH9,27,45.0
FOXD1,27,45.0
ERLEC1,27,45.0
ANXA1,27,45.0
CHI3L1,27,45.0
RPL23AP8,27,45.0
RPLP1P13,27,45.0
BFAR,27,45.0
SKAP1,27,45.0
AGXT2,27,45.0
SCCPDH,27,45.0
RPL12P21,27,45.0
ID1,27,45.0
FSIP1,27,45.0
FTH1P3,27,45.0
NCR2,27,45.0
POLG-DT,27,45.0
ABCA7,27,45.0
MACIR,27,45.0
MS4A14,27,45.0
MIR1276,27,45.0
ARHGAP35,27,45.0
SLCO6A1,27,45.0
MVP,27,45.0
CD109-AS1,27,45.0
GNAI1,27,45.0
GCNT3,27,45.0
LINC01444,27,45.0
FAM210A,27,45.0
RASEF,27,45.0
TMPRSS11E,27,45.0
TMEM41A,27,45.0
CSRP2,27,45.0
MIR342,27,45.0
EIF1,27,45.0
HENMT1,27,45.0
SUFU,27,45.0
STC1,27,45.0
SLC26A2,27,45.0
SMARCAD1-DT,27,45.0
RASSF4,27,45.0
GOLGA8S,27,45.0
EFNA1,27,45.0
MAPK6P3,27,45.0
CYP2C18,24,40.0
BAG1,24,40.0
CYB5B,24,40.0
ATP10A,24,40.0
PHLDA3,24,40.0
HSPD1P7,24,40.0
LINC01944,24,40.0
LINC02073,24,40.0
RPL22P23,24,40.0
BNIP3P16,24,40.0
EEF1A1P7,24,40.0
SFTPD-AS1,24,40.0
MIR4270,24,40.0
IFITM8P,24,40.0
DDX19A-DT,24,40.0
ZNF670,24,40.0
REXO6P,24,40.0
UNC5A,24,40.0
CALCR,24,40.0
MIR873,24,40.0
SDK2,24,40.0
LINC02686,24,40.0
BACH1-IT1,24,40.0
RPS26P24,24,40.0
CD207,24,40.0
KIF23,24,40.0
MTTP,24,40.0
DDC-AS1,24,40.0
ATP6V1C2,24,40.0
EAF2,24,40.0
LINC01777,24,40.0
GAST,24,40.0
H2AC21,24,40.0
RFLNB,24,40.0
MTND4LP11,24,40.0
JAKMIP1,24,40.0
AGPAT5,24,40.0
PLA2G4D,24,40.0
ACTR3P2,24,40.0
DPY30,24,40.0
ZNF691-DT,24,40.0
ARL5AP3,24,40.0
TYMSOS,24,40.0
DYNLT3,24,40.0
TTC8,24,40.0
AMOTL1,24,40.0
TCIM,24,40.0
SLC49A4,24,40.0
SPIN4,24,40.0
RNU4-62P,24,40.0
DENND6A-AS1,24,40.0
LINC01019,24,40.0
LRP4-AS1,24,40.0
CARS1-AS1,24,40.0
RNU6-1267P,24,40.0
RNA5SP209,24,40.0
HPCAL4,24,40.0
PIK3R3,24,40.0
NUP43,24,40.0
TMEM225B,24,40.0
SMAGP,24,40.0
C4BPA,24,40.0
SDC4,24,40.0
PDE6B-AS1,24,40.0
TSPAN8,24,40.0
LITAF,24,40.0
STARD8,24,40.0
KRT8P30,24,40.0
PPP1R1B,24,40.0
TES,24,40.0
CGA,24,40.0
RN7SL608P,24,40.0
FTH1P11,24,40.0
LINC00297,24,40.0
PRB3,24,40.0
ZNF541,24,40.0
LRRC31,24,40.0
SYVN1,24,40.0
ZBP1,24,40.0
TRBJ1-6,24,40.0
DOT1L,24,40.0
CFL1P8,24,40.0
RN7SL552P,24,40.0
PRLHR,24,40.0
RNU6-66P,24,40.0
DCT,24,40.0
ALG1L3P,24,40.0
RBMX2P5,24,40.0
RNVU1-33,24,40.0
LINC02162,24,40.0
TRAF3IP2,24,40.0
MRPS31P4,24,40.0
ARRDC3,24,40.0
SERPINE4P,24,40.0
MAP3K4-AS1,24,40.0
PNPLA2,24,40.0
SNX19,24,40.0
ELOVL2-AS1,24,40.0
KRT18P50,24,40.0
UNC80,24,40.0
CDH22,24,40.0
TMEM121,24,40.0
ATL3,24,40.0
PGAM1P4,24,40.0
TRAJ40,24,40.0
BST1,24,40.0
ZNF385C,24,40.0
DEGS1,24,40.0
TACC2,24,40.0
ARID5B,24,40.0
AKAP6,24,40.0
C1orf105,24,40.0
CEP350,24,40.0
SLC24A5,24,40.0
VPS41,24,40.0
PIK3C2B,24,40.0
MRPL17,24,40.0
ELF3,24,40.0
MIR4478,24,40.0
NBPF3,24,40.0
MIR1-1HG,24,40.0
TMEM145,24,40.0
RNA5SP353,24,40.0
LINC00570,24,40.0
PGGT1BP1,24,40.0
SRPK1,24,40.0
LSP1P2,24,40.0
RPL21P123,24,40.0
RNA5SP33,24,40.0
MT-TL2,24,40.0
KRT7,24,40.0
RNU7-77P,24,40.0
LINC01095,24,40.0
IGHV3-15,24,40.0
MYL12B,24,40.0
TMUB2,24,40.0
GALNT16,24,40.0
MIR4304,24,40.0
ARID5A,24,40.0
IGBP1C,24,40.0
ZNHIT3,24,40.0
RNF186,24,40.0
MIR4439,24,40.0
TIGD4,24,40.0
C12orf76,24,40.0
LVRN,24,40.0
HIBCH,24,40.0
FAM83C,24,40.0
LAMA1,24,40.0
ARHGAP19-SLIT1,24,40.0
TERC,24,40.0
MLIP,21,35.0
RAX,21,35.0
C16orf86,21,35.0
RPL10P19,21,35.0
EDRF1-DT,21,35.0
IMPG1,21,35.0
ID3,21,35.0
CDR2,21,35.0
AGPAT2,21,35.0
CYP2D7,21,35.0
XPR1,21,35.0
NUDT1,21,35.0
LINC01467,21,35.0
LINC01231,21,35.0
ZNF280B,21,35.0
KLK3,21,35.0
SMG1P1,21,35.0
EOGT,21,35.0
SLC7A1,21,35.0
MMAB,21,35.0
MSX1,21,35.0
PACRG-AS1,21,35.0
FRAS1,21,35.0
RPL19P13,21,35.0
LINC00550,21,35.0
CD300H,21,35.0
IL6R,21,35.0
SNORA71B,21,35.0
CTSV,21,35.0
TSPO,21,35.0
LINC01283,21,35.0
TMEM254-AS1,21,35.0
H3P2,21,35.0
LINC00665,21,35.0
WDR24,21,35.0
DNAAF4-CCPG1,21,35.0
EGLN3-AS1,21,35.0
OSBPL10-AS1,21,35.0
GCLM,21,35.0
SERPINB1,21,35.0
ISL1,21,35.0
CD9,21,35.0
PTTG1P1,21,35.0
RASD2,21,35.0
MIR6129,21,35.0
MIR6070,21,35.0
MIR16-1,21,35.0
BEAN1-AS1,21,35.0
MYL12A,21,35.0
ARF1P3,21,35.0
MIR6508,21,35.0
SNORA70D,21,35.0
PCCA,21,35.0
FAM241A,21,35.0
H3Y2,21,35.0
RPS17P5,21,35.0
SIGLEC20P,21,35.0
SQOR,21,35.0
RANBP10,21,35.0
CNIH4,21,35.0
PEX11A,21,35.0
HSPA12A,21,35.0
CIC,21,35.0
RN7SL586P,21,35.0
SLC17A4,21,35.0
WWC1,21,35.0
RNU6-130P,21,35.0
SRMS,21,35.0
SPDEF,21,35.0
KRT19P1,21,35.0
PRMT2,21,35.0
PPIAP15,21,35.0
AKAP1,21,35.0
NADK2-AS1,21,35.0
RNU6-407P,21,35.0
RNA5SP277,21,35.0
CCDC144A,21,35.0
C3orf52,21,35.0
LGALSL-DT,21,35.0
HNRNPA3P7,21,35.0
BMP2,21,35.0
UQCRBP2,21,35.0
LINC01315,21,35.0
RPSAP56,21,35.0
LDHBP1,21,35.0
PRKG2-AS1,21,35.0
LAPTM4B,21,35.0
LINC00229,21,35.0
LINC01524,21,35.0
NOMO3,21,35.0
SGO1P1,21,35.0
MLC1,21,35.0
CLIP4,21,35.0
MIR4297,21,35.0
LINC01761,21,35.0
MUC15,21,35.0
MIR4777,21,35.0
KSR1,21,35.0
SIPA1L1-AS1,21,35.0
LINGO2,21,35.0
MAFF,21,35.0
CST1,21,35.0
NLRP9P1,21,35.0
NDRG1,21,35.0
FAM83A-AS1,21,35.0
LY6G6C,21,35.0
CDA,21,35.0
ACP6,21,35.0
CDC14C,21,35.0
KCNG2,21,35.0
RPS3P2,21,35.0
S100P,21,35.0
PTCHD3P2,21,35.0
INPPL1,21,35.0
CCNG2,21,35.0
MAMDC4,21,35.0
CPA6,21,35.0
RPS3AP46,21,35.0
SLC7A5,21,35.0
HBAP1,21,35.0
EZH2,21,35.0
TRDMT1,21,35.0
SLCO1B3,21,35.0
TMEM116,21,35.0
ASTL,21,35.0
PIKFYVE,21,35.0
NEBL,21,35.0
FBXL3,21,35.0
CD47,21,35.0
ELAVL3,21,35.0
MORC4,21,35.0
RNU1-42P,21,35.0
AEN,21,35.0
MFAP3L,21,35.0
ALDOB,21,35.0
SNORD1B,21,35.0
CD19,21,35.0
CSRP3-AS1,21,35.0
NPM1P39,21,35.0
JUNB,21,35.0
LINC01320,21,35.0
LINC02042,21,35.0
DCD,21,35.0
SSH3,21,35.0
MIR656,21,35.0
RPS20P1,21,35.0
TRAV21,21,35.0
RPL35AP3,21,35.0
CTDNEP1P1,21,35.0
CLDN1,21,35.0
GOLGA6L5P,21,35.0
CSRP2P2,21,35.0
EPHB3,21,35.0
TMEM92,21,35.0
TBCAP1,21,35.0
LINC00853,21,35.0
MIR921,21,35.0
PPBP,21,35.0
ERVMER34-1,18,30.0
NPAS1,18,30.0
ST13P7,18,30.0
LINC02683,18,30.0
FAM168A,18,30.0
RNU6-586P,18,30.0
RNU6-857P,18,30.0
AMD1P1,18,30.0
DERA,18,30.0
DEFA6,18,30.0
LINC01568,18,30.0
FAM131B-AS2,18,30.0
REXO1,18,30.0
LRRC52-AS1,18,30.0
RSL24D1P6,18,30.0
PACC1,18,30.0
TLDC2,18,30.0
RN7SL213P,18,30.0
COX7A2P1,18,30.0
DUXAP7,18,30.0
TOM1,18,30.0
ZDHHC11,18,30.0
PRXL2CP1,18,30.0
SORBS2-AS1,18,30.0
KRR1P1,18,30.0
MAN2A2,18,30.0
BMPR1AP2,18,30.0
C4orf46P2,18,30.0
RBBP4P1,18,30.0
LINC01587,18,30.0
NAA20,18,30.0
HAL,18,30.0
RN7SKP271,18,30.0
OGFR,18,30.0
CYFIP2,18,30.0
CIRBP-AS1,18,30.0
CD58,18,30.0
ARPC3,18,30.0
TDH-AS1,18,30.0
TENM2-AS1,18,30.0
SMIM44,18,30.0
MIR181A2HG,18,30.0
CNNM3-DT,18,30.0
HSPD1P3,18,30.0
SHISA4,18,30.0
TBC1D3K,18,30.0
TF,18,30.0
CLIC1,18,30.0
CNOT3,18,30.0
SCARNA8,18,30.0
RFPL4B,18,30.0
SNORA74B,18,30.0
RNFT1-DT,18,30.0
GBP6,18,30.0
MED28P3,18,30.0
TM4SF1-AS1,18,30.0
TPRN,18,30.0
ATP11B-DT,18,30.0
IKZF2,18,30.0
MIR4481,18,30.0
FAM193A,18,30.0
ATP5PBP7,18,30.0
RNU1-91P,18,30.0
OR7M1P,18,30.0
MIR3649,18,30.0
SEMA3G,18,30.0
TUBB8,18,30.0
GTF2A1-AS1,18,30.0
LINC00871,18,30.0
LINC00635,18,30.0
MIR6766,18,30.0
LINC02079,18,30.0
PCDHGB9P,18,30.0
RPL21P21,18,30.0
GPR15LG,18,30.0
TMEM144,18,30.0
OR8X1P,18,30.0
NTSR2,18,30.0
MTCL1,18,30.0
NNMT,18,30.0
EML5,18,30.0
STPG3-AS1,18,30.0
SALRNA3,18,30.0
LINC01683,18,30.0
CCDC171,18,30.0
SNAPC3,18,30.0
MST1R,18,30.0
SH2D4A,18,30.0
IDH1,18,30.0
LINC02560,18,30.0
AAMDC,18,30.0
PEBP1,18,30.0
HPRT1,18,30.0
LRRTM1,18,30.0
RPSAP71,18,30.0
ALDH7A1P1,18,30.0
WEE1,18,30.0
CTF1,18,30.0
SLC6A3,18,30.0
DENND2C,18,30.0
PEA15,18,30.0
CRYBG2,18,30.0
MEIG1,18,30.0
ZNF837,18,30.0
NEK5,18,30.0
RNA5SP149,18,30.0
R3HDM4,18,30.0
PRXL2C,18,30.0
IPMK,18,30.0
CPNE4,18,30.0
RSU1P3,18,30.0
UCA1,18,30.0
PRR15-DT,18,30.0
TAF9BP1,18,30.0
CA13,18,30.0
TACC1,18,30.0
LANCL3,18,30.0
TSPYL2,18,30.0
LRRC3,18,30.0
RPL7P52,18,30.0
RDH13,18,30.0
LINC01750,18,30.0
RPS29P9,18,30.0
RRAS2,18,30.0
PCGF1,18,30.0
SLN,18,30.0
ACTG1,18,30.0
RN7SL786P,18,30.0
UBE2Q2P1,18,30.0
HOOK1,18,30.0
TMBIM4,18,30.0
STK26,18,30.0
FBN3,18,30.0
RNU6-1055P,18,30.0
RIN2,18,30.0
NOC2LP2,18,30.0
LAMA5,18,30.0
DYNLRB1,18,30.0
USP9X,18,30.0
NCOA7,18,30.0
IGKV1OR9-1,18,30.0
MTCO3P20,18,30.0
CFL1P3,18,30.0
CNIH3-AS1,18,30.0
DAO,18,30.0
PTMA,18,30.0
C19orf53,18,30.0
HSPE1P6,18,30.0
GPT2,18,30.0
NEB,18,30.0
NEDD8,18,30.0
OR2T12,18,30.0
SLC37A2,18,30.0
NALF2,18,30.0
CSTPP1,18,30.0
NLRP5,18,30.0
GRB7,18,30.0
PPM1E,18,30.0
FPGT-TNNI3K,18,30.0
FAM91A1,18,30.0
B4GALNT3,18,30.0
HEXA,18,30.0
COX6A2,18,30.0
ZDHHC13,18,30.0
FXNP2,18,30.0
CISD1,18,30.0
POLR3K,18,30.0
WDR64,18,30.0
PAQR5,18,30.0
EFHB,18,30.0
MAGED1,18,30.0
LINC00208,18,30.0
ADRB3,18,30.0
HNRNPCP4,18,30.0
BAIAP2L1,18,30.0
NPIPB10P,18,30.0
CA3,18,30.0
MPPED2,18,30.0
RFX6,18,30.0
SYT15,18,30.0
CDH19,18,30.0
LAMP5-AS1,18,30.0
RPL32P20,18,30.0
YWHAZP10,18,30.0
RAB11FIP1,18,30.0
PIGFP2,18,30.0
ZNF232-AS1,18,30.0
GAPDHS,18,30.0
GUSBP10,18,30.0
TERF1P4,18,30.0
RNU6-838P,18,30.0
AKR1B1P2,18,30.0
LAMB3,18,30.0
WNT1,18,30.0
LINC02043,18,30.0
MTCYBP3,18,30.0
VKORC1P1,18,30.0
CD247,18,30.0
IQSEC3-AS2,18,30.0
RPS27P14,18,30.0
SERINC5,18,30.0
LRG1,18,30.0
MAPK6,18,30.0
SNORA84,18,30.0
RN7SL297P,18,30.0
CTNNA1,18,30.0
RPSAP2,18,30.0
RPL9P32,18,30.0
RNU6-245P,18,30.0
EIF4BP4,18,30.0
RNU6-15P,18,30.0
RARRES2P1,18,30.0
RNU6-231P,18,30.0
SGK1,18,30.0
DHCR24,18,30.0
EIF3KP1,18,30.0
ENAHP1,18,30.0
KHSRPP1,18,30.0
TTLL11,18,30.0
TMEM177,18,30.0
ZDHHC19,15,25.0
ELOVL7,15,25.0
DELEC1,15,25.0
FAM183BP,15,25.0
SLC30A1,15,25.0
RNU2-52P,15,25.0
VCAN-AS1,15,25.0
KIF26B-AS1,15,25.0
B3GNT7,15,25.0
IRX3,15,25.0
IRX5,15,25.0
COA8,15,25.0
GATA2,15,25.0
LINC01857,15,25.0
GPR101,15,25.0
MIR181A1HG,15,25.0
UBBP1,15,25.0
TRAJ61,15,25.0
S100A13,15,25.0
KRT86,15,25.0
ATP11AUN,15,25.0
MEAF6,15,25.0
MFAP5,15,25.0
PLA2G4F,15,25.0
KRT80,15,25.0
RN7SKP20,15,25.0
CANT1,15,25.0
SNORD70B,15,25.0
LINC00898,15,25.0
PPP1R14D,15,25.0
RNU6-972P,15,25.0
IGHV4-39,15,25.0
SLC35C1,15,25.0
HMGN2P6,15,25.0
INAVA,15,25.0
LINC01572,15,25.0
RPL35AP14,15,25.0
RPS4XP23,15,25.0
LINC01828,15,25.0
COP1-DT,15,25.0
CLUH,15,25.0
ANKRD53,15,25.0
FOXP4-AS1,15,25.0
EPCAM-DT,15,25.0
SMYD2,15,25.0
NMT1,15,25.0
TPGS1,15,25.0
BET1-AS1,15,25.0
SLC39A1,15,25.0
AVPR1B-DT,15,25.0
HNRNPRP1,15,25.0
FAM13A,15,25.0
SLC5A12,15,25.0
RBM46,15,25.0
PPIAP29,15,25.0
GRIA4,15,25.0
CRIP3,15,25.0
SNORA3B,15,25.0
SLC31A2,15,25.0
EDNRB,15,25.0
RN7SL414P,15,25.0
RPL36AP38,15,25.0
FCRL1,15,25.0
PAXX,15,25.0
PHYH,15,25.0
FGFR4,15,25.0
LINC02970,15,25.0
TCAF2P1,15,25.0
IGSF10,15,25.0
HK2,15,25.0
PPP1R21,15,25.0
ZNF32-AS1,15,25.0
NFE2L3,15,25.0
GNA15,15,25.0
CREB3L1,15,25.0
GRIN2B,15,25.0
ANKRD20A7P,15,25.0
PRKAA2,15,25.0
NOA1,15,25.0
LURAP1L,15,25.0
APOA2,15,25.0
LINC01250,15,25.0
TMED6,15,25.0
FABP5P7,15,25.0
GLUD1P3,15,25.0
RN7SL164P,15,25.0
SEC16A,15,25.0
CBR1,15,25.0
DAGLB,15,25.0
NXNL1,15,25.0
MIR7850,15,25.0
ST20-AS1,15,25.0
NDUFA5P11,15,25.0
COP1P1,15,25.0
SCAT1,15,25.0
MARK2P19,15,25.0
LINC02104,15,25.0
RPSAP18,15,25.0
SAMSN1-AS1,15,25.0
APP-DT,15,25.0
RN7SKP124,15,25.0
PARLP2,15,25.0
USP7-AS1,15,25.0
PNMA8A,15,25.0
TBC1D26,15,25.0
MARK2P18,15,25.0
ADIPOR2,15,25.0
SH3D21,15,25.0
HNRNPH1P1,15,25.0
GBP7,15,25.0
NMI,15,25.0
