feature,frequency,percentage
THEM5,102,85.0
FCHO1,102,85.0
FAM83G,102,85.0
TMC3,102,85.0
HCRTR2,102,85.0
DOCK9,102,85.0
PNKD,102,85.0
SNORD101,102,85.0
RNU6-484P,102,85.0
FLOT2,102,85.0
WLS,102,85.0
MIR4511,102,85.0
LINC01166,102,85.0
LINC00885,102,85.0
ZNF723,102,85.0
DNM1P41,102,85.0
DUSP2,102,85.0
KCNG1,102,85.0
MIR5195,102,85.0
TENM2,102,85.0
CHP1,102,85.0
PPM1M,102,85.0
ENAHP1,102,85.0
AADAT,102,85.0
NCLP1,102,85.0
PRAP1,102,85.0
HEPFAL,102,85.0
MIR623,102,85.0
VWA5A,102,85.0
LINC02137,102,85.0
TC2N,102,85.0
CLPSL1,102,85.0
CSTB,102,85.0
B4GALT1-AS1,102,85.0
TMBIM1,96,80.0
EMX1,96,80.0
TMEM237,96,80.0
MIR6877,96,80.0
YPEL3-DT,96,80.0
ABHD3,96,80.0
THBD,96,80.0
MGST1,96,80.0
FDCSP,96,80.0
RACGAP1,96,80.0
EIF2B5-DT,96,80.0
MEGF6,96,80.0
GIMAP3P,96,80.0
CDH12P3,96,80.0
CTNNA1,96,80.0
SPICE1,96,80.0
LINC00891,96,80.0
PLPPR5,96,80.0
NGB,96,80.0
ZNF252P-AS1,96,80.0
SERPINB1,96,80.0
ARL6IP1,96,80.0
FN3KRP,96,80.0
TYMP,96,80.0
ZNF670,96,80.0
GADD45B,96,80.0
MAOA,96,80.0
SUMO2P1,96,80.0
PRSS38,96,80.0
ARL3,96,80.0
HNRNPA1P41,96,80.0
CDK5P1,96,80.0
ANXA1,96,80.0
RPL21P107,96,80.0
STK19,96,80.0
SLC17A4,96,80.0
RPS17P2,96,80.0
TRAV13-2,96,80.0
ATP6V1A,96,80.0
RN7SL182P,96,80.0
MTCP1,96,80.0
NMI,96,80.0
CD200,96,80.0
CT69,96,80.0
IFNA8,96,80.0
KRT18P19,96,80.0
TTC4,96,80.0
RGS12,96,80.0
LINC01010,96,80.0
ZNF385C,96,80.0
LMLN-AS1,96,80.0
RPS27P14,96,80.0
HENMT1,96,80.0
CADM1,90,75.0
NCCRP1,90,75.0
SNORD115,90,75.0
RNU6-876P,90,75.0
NCMAP-DT,90,75.0
ANG,90,75.0
PPIAP73,90,75.0
DDX52,90,75.0
LINC00581,90,75.0
NRIP1,90,75.0
DDC-AS1,90,75.0
OR52I2,90,75.0
RDH13,90,75.0
L3MBTL4,90,75.0
AGAP1,90,75.0
RPL31P12,90,75.0
TUBA1A,90,75.0
MAP3K4-AS1,90,75.0
SMIM41,90,75.0
MTNR1A,90,75.0
SNAI1P1,90,75.0
TMEM170B,90,75.0
LIMK2,90,75.0
DBX2,90,75.0
FOXD1,90,75.0
PERP,90,75.0
OR10V3P,90,75.0
PLSCR1,90,75.0
SPATS2,90,75.0
TBL1XR1,90,75.0
TWF2,90,75.0
RPL22P23,90,75.0
MGST2,90,75.0
RPL39P26,90,75.0
LAMA5-AS1,90,75.0
TLK2P1,90,75.0
C12orf76,90,75.0
MSRB1,90,75.0
LINC01568,90,75.0
SEPHS1P2,90,75.0
RNU6-1205P,90,75.0
SETP2,90,75.0
RNU6-1209P,90,75.0
TMUB2,90,75.0
LINC02514,90,75.0
RNY1P4,90,75.0
MOBP,90,75.0
BBOX1-AS1,90,75.0
NDUFC2-KCTD14,90,75.0
ACTR3P2,90,75.0
MACIR,90,75.0
CDH19,90,75.0
DCT,90,75.0
LINC00534,90,75.0
SLC7A5,90,75.0
MCM5,90,75.0
GPR6,90,75.0
CCDC28A,90,75.0
BATF3,90,75.0
PHAF1,90,75.0
SKAP1,90,75.0
ARL2BPP1,90,75.0
NDRG1,84,70.0
WASF3-AS1,84,70.0
FTH1P11,84,70.0
KRT18P6,84,70.0
NAMPT,84,70.0
EEF1A1P31,84,70.0
SENP8,84,70.0
PABPC1L,84,70.0
KRT7,84,70.0
LRP4,84,70.0
ID3,84,70.0
RPL12P21,84,70.0
RUFY1-AS1,84,70.0
QKILA,84,70.0
RAB11A,84,70.0
EIF4E3,84,70.0
CYB5B,84,70.0
CHN2,84,70.0
RPL36P7,84,70.0
SHROOM3,84,70.0
LINC01475,84,70.0
LINC01315,84,70.0
GNAI1,84,70.0
CLDN4,84,70.0
ZNF165,84,70.0
FAM124B,84,70.0
OSER1,84,70.0
MIR16-1,84,70.0
RNU6-616P,84,70.0
SPDYE18,84,70.0
RNA5SP447,84,70.0
POLD2P1,84,70.0
MVB12B,84,70.0
KRT8P6,84,70.0
NPIPA8,84,70.0
TLCD5,84,70.0
CLIP4,84,70.0
NMT1,84,70.0
RNU4-62P,84,70.0
RSL24D1P6,84,70.0
GXYLT1P2,84,70.0
FAM210A,84,70.0
AGXT2,84,70.0
TTC8,84,70.0
DDIAS,84,70.0
CTRB1,84,70.0
PSMC1P13,84,70.0
GRAPLDR,84,70.0
CDH22,84,70.0
PRMT2,84,70.0
REXO5,84,70.0
LINC03072,84,70.0
MAT2B,84,70.0
RN7SL531P,84,70.0
LINC02672,84,70.0
ADCYAP1R1,84,70.0
ZNF737,78,65.0
CPA6,78,65.0
LRATD2,78,65.0
LINC01964,78,65.0
TSPO,78,65.0
RPS3P2,78,65.0
GCLM,78,65.0
UNC5A,78,65.0
ERRFI1,78,65.0
HGH1,78,65.0
SPATA22,78,65.0
NCMAP,78,65.0
GSTO1,78,65.0
CAPZA2,78,65.0
CD9,78,65.0
PRAMEF12,78,65.0
ZBTB12BP,78,65.0
RPSAP56,78,65.0
S100A1,78,65.0
H2AC21,78,65.0
MCU,78,65.0
HNRNPH1P1,78,65.0
TMEM121,78,65.0
MFSD6,78,65.0
ZNF691-DT,78,65.0
LINC01761,78,65.0
FOXP1,78,65.0
GRAMD1C,78,65.0
CFAP70,78,65.0
P4HA1,78,65.0
PRPF19,78,65.0
SMPDL3A,78,65.0
RAC1P1,78,65.0
SLC7A2,78,65.0
ZNF541,78,65.0
DEGS1,78,65.0
MIR6505,78,65.0
CDH1,78,65.0
LGALSL-DT,78,65.0
SLC25A53,78,65.0
MVP,78,65.0
FAM207BP,78,65.0
LITAF,78,65.0
DHX33-DT,78,65.0
LRRC31,78,65.0
CRACD,78,65.0
TACC2,78,65.0
PTTG1P1,78,65.0
PHYH,78,65.0
DNAJC8P3,78,65.0
GCNT3,78,65.0
NLK,78,65.0
DGKD,78,65.0
RNVU1-33,78,65.0
RBP4,78,65.0
MIR656,78,65.0
ANKRD22,78,65.0
LINC00639,78,65.0
DHDDS-AS1,78,65.0
H3P2,78,65.0
CXCL16,78,65.0
MCL1,78,65.0
DEUP1,78,65.0
TTC36,72,60.0
ARID5A,72,60.0
MIR7850,72,60.0
CYREN,72,60.0
CLIC1,72,60.0
RPL21P98,72,60.0
MUC15,72,60.0
AKAP1,72,60.0
SFTPD-AS1,72,60.0
FENDRR,72,60.0
PTPRR,72,60.0
H3Y2,72,60.0
MIR1-1HG,72,60.0
TRBJ1-6,72,60.0
RHPN2,72,60.0
RNA5SP280,72,60.0
FAM3C,72,60.0
PCGF1,72,60.0
KSR1,72,60.0
IGBP1C,72,60.0
RNU6-1177P,72,60.0
U2,72,60.0
MIR30D,72,60.0
RNU6-640P,72,60.0
ID1,72,60.0
PRLHR,72,60.0
MIR873,72,60.0
SAPCD1-AS1,72,60.0
FBN3,72,60.0
SORCS2,72,60.0
EFNA1,72,60.0
STC1,72,60.0
NXPH1,72,60.0
FAM174B,72,60.0
GOLGA8S,72,60.0
CA3,72,60.0
TTC39C,72,60.0
SRPK1,72,60.0
GATA5,72,60.0
HNRNPA3P7,72,60.0
KLK3,72,60.0
WASIR2,72,60.0
PPBP,72,60.0
DENND6A-AS1,72,60.0
NCR2,72,60.0
TES,72,60.0
SLC37A2,72,60.0
GALNT16,72,60.0
LINC02730,72,60.0
LINC01019,72,60.0
CHI3L1,72,60.0
LINC00665,72,60.0
LINC02021,72,60.0
DTX4,72,60.0
F11R,72,60.0
OR2H5P,72,60.0
DCPS,72,60.0
LINC00550,72,60.0
HAP1,72,60.0
HSPE1P6,72,60.0
MYL12A,72,60.0
UNC80,72,60.0
SLC26A2,72,60.0
LINC02683,72,60.0
ZNHIT3,72,60.0
SLC25A28-DT,72,60.0
ABCA7,72,60.0
EIF4BP1,66,55.00000000000001
CYP2C18,66,55.00000000000001
HEXA,66,55.00000000000001
PDE6B-AS1,66,55.00000000000001
JAKMIP1,66,55.00000000000001
C2CD4A,66,55.00000000000001
RNU6-1267P,66,55.00000000000001
TRAJ14,66,55.00000000000001
SLCO6A1,66,55.00000000000001
LINC02162,66,55.00000000000001
MIR1291,66,55.00000000000001
ARHGAP19-SLIT1,66,55.00000000000001
NADK2-AS1,66,55.00000000000001
RPL9P32,66,55.00000000000001
SNORD1B,66,55.00000000000001
GALNT10,66,55.00000000000001
DNAH7,66,55.00000000000001
RAX,66,55.00000000000001
LINC01095,66,55.00000000000001
IQSEC3-AS2,66,55.00000000000001
TMEM145,66,55.00000000000001
PCCA,66,55.00000000000001
ARRDC3,66,55.00000000000001
MIR3920,66,55.00000000000001
TIGD4,66,55.00000000000001
PHYHIPL,66,55.00000000000001
ZDHHC13,66,55.00000000000001
VKORC1P1,66,55.00000000000001
LINGO2,66,55.00000000000001
BAG1,66,55.00000000000001
RNU6-402P,66,55.00000000000001
RABGAP1L,66,55.00000000000001
NUP43,66,55.00000000000001
CALCR,66,55.00000000000001
CDC42P2,66,55.00000000000001
GPR139,66,55.00000000000001
SPIN4,66,55.00000000000001
TSPAN8,66,55.00000000000001
SMG1P1,66,55.00000000000001
XPR1,66,55.00000000000001
ANXA4,66,55.00000000000001
FSIP1,66,55.00000000000001
RN7SL608P,66,55.00000000000001
POLR3K,66,55.00000000000001
TRAJ40,66,55.00000000000001
OCLNP1,66,55.00000000000001
IPMK,66,55.00000000000001
EPHB3,66,55.00000000000001
RTP4,66,55.00000000000001
RAB40B,66,55.00000000000001
HTR3A,66,55.00000000000001
CNIH4,66,55.00000000000001
KRT86,66,55.00000000000001
MCC,66,55.00000000000001
CSRP2P2,66,55.00000000000001
CSRP2,66,55.00000000000001
SFN,66,55.00000000000001
POLG-DT,66,55.00000000000001
TYMSOS,66,55.00000000000001
CD19,66,55.00000000000001
PNPLA2,66,55.00000000000001
BNIP3P16,66,55.00000000000001
ATAT1,66,55.00000000000001
NALF2,66,55.00000000000001
MAPK6P3,66,55.00000000000001
CCNG2,66,55.00000000000001
PIK3IP1,66,55.00000000000001
SQOR,66,55.00000000000001
CDKN1A,66,55.00000000000001
ADRB3,66,55.00000000000001
HSPD1P3,66,55.00000000000001
SLC5A12,66,55.00000000000001
SDC4,66,55.00000000000001
SMYD2,60,50.0
LPCAT4,60,50.0
TPGS1,60,50.0
TAF9BP1,60,50.0
GSAP,60,50.0
LINC01231,60,50.0
DAOA,60,50.0
LINC01444,60,50.0
SLN,60,50.0
PPM1L,60,50.0
GLUD1,60,50.0
SMAGP,60,50.0
RPS29P31,60,50.0
KLK13,60,50.0
HSPD1P8,60,50.0
SPSB1,60,50.0
FAM131B-AS2,60,50.0
RNA5SP209,60,50.0
UBE2B,60,50.0
IL1RL2,60,50.0
MIR548N,60,50.0
SNX19,60,50.0
PTCHD3P2,60,50.0
DUXAP7,60,50.0
SLC6A3,60,50.0
TRPC7,60,50.0
ATP6V1C2,60,50.0
RHEB,60,50.0
FEV,60,50.0
CLDN1,60,50.0
SDK2,60,50.0
ERLEC1,60,50.0
LINC00871,60,50.0
CSRP3-AS1,60,50.0
CNPY1,60,50.0
ZMYM3,60,50.0
RASD2,60,50.0
NANOGP5,60,50.0
RAB11FIP1,60,50.0
DERA,60,50.0
VPS41,60,50.0
C3orf52,60,50.0
CD207,60,50.0
SLC15A1,60,50.0
CTDNEP1P1,60,50.0
RDXP3,60,50.0
KIF23,60,50.0
TRAK1,60,50.0
GPR55,60,50.0
PEX11A,60,50.0
WEE1,60,50.0
MIR1276,60,50.0
DAGLB,60,50.0
NLRP9P1,60,50.0
STARD8,60,50.0
FAM83C,60,50.0
SRMS,60,50.0
TMEM225B,60,50.0
SMARCAD1-DT,60,50.0
CTSV,60,50.0
NUDT1,60,50.0
LDHBP1,60,50.0
OR5D3P,60,50.0
RNVU1-30,60,50.0
ZNF689,60,50.0
MLIP,60,50.0
RNF186,60,50.0
RARRES2P2,60,50.0
PIK3C2B,60,50.0
RNU6-662P,60,50.0
C4BPA,60,50.0
RNU6-315P,60,50.0
STK26,60,50.0
GOLGA6L5P,60,50.0
NR4A3,60,50.0
C15orf62,54,45.0
MIR6129,54,45.0
HPCAL4,54,45.0
MCPH1-DT,54,45.0
PPP1R15A,54,45.0
FAM183BP,54,45.0
CGA,54,45.0
MPO,54,45.0
TMPRSS11E,54,45.0
RPL39L,54,45.0
VCAN-AS1,54,45.0
LVRN,54,45.0
LINC00570,54,45.0
MT-TL2,54,45.0
PLA2G4D,54,45.0
RPSAP18,54,45.0
ZNF280B,54,45.0
PF4V1,54,45.0
MIR4439,54,45.0
LINC00411,54,45.0
CCL1,54,45.0
FAM241A,54,45.0
AGPAT2,54,45.0
LINC01289,54,45.0
CYSLTR2,54,45.0
BST1,54,45.0
CARS1P2,54,45.0
SLC31A2,54,45.0
TMEM92,54,45.0
LAMA1,54,45.0
NNMT,54,45.0
PROCA1,54,45.0
RPSAP71,54,45.0
HMGB2,54,45.0
MORC4,54,45.0
AKAP6,54,45.0
LAPTM4B,54,45.0
ANKRD20A7P,54,45.0
RNU2-52P,54,45.0
PEF1-AS1,54,45.0
SERPINE4P,54,45.0
RNU6-226P,54,45.0
RNU6-66P,54,45.0
TSPYL2,54,45.0
GJD3,54,45.0
LINC02716,54,45.0
TRAV37,54,45.0
CFL1P8,54,45.0
JPT2,54,45.0
LANCL3,54,45.0
RPS26P24,54,45.0
HNRNPCL1,54,45.0
RNU7-77P,54,45.0
SPDEF,54,45.0
LINC02955,54,45.0
BFAR,54,45.0
C4orf46P2,54,45.0
USP9X,54,45.0
CRIP3,54,45.0
DCD,54,45.0
SEMA3G,54,45.0
THSD4-AS1,54,45.0
SERINC5,54,45.0
FLNC-AS1,54,45.0
FXNP2,54,45.0
RNU6-1095P,54,45.0
LY6G6C,54,45.0
MAFF,54,45.0
BMP2,54,45.0
MIR4450,54,45.0
PRELID1P3,54,45.0
H4C3,54,45.0
NPIPA9,54,45.0
LRP4-AS1,54,45.0
NPIPB10P,54,45.0
IGHV3-15,54,45.0
BSN-DT,54,45.0
ARID5B,54,45.0
TERC,54,45.0
MTTP,54,45.0
ATL3,54,45.0
FBXL3,54,45.0
RNA5SP353,54,45.0
LINC02970,54,45.0
TERF1P4,54,45.0
RNA5SP277,54,45.0
DELEC1,54,45.0
KRT8P1,54,45.0
CST1,54,45.0
RN7SL213P,54,45.0
GATA2-AS1,54,45.0
TBCAP1,54,45.0
PHLDA3,54,45.0
PGM5-AS1,54,45.0
PPP1R21,48,40.0
SLITRK5,48,40.0
LINC02073,48,40.0
MIR6070,48,40.0
LINC02594,48,40.0
ADIPOR2,48,40.0
SIGLEC20P,48,40.0
MIR4297,48,40.0
CAST,48,40.0
MPHOSPH9,48,40.0
ELF3,48,40.0
MMAB,48,40.0
PRB3,48,40.0
ZNF414,48,40.0
MEAF6,48,40.0
LINC01411,48,40.0
KDM4A-AS1,48,40.0
PPP1R13B,48,40.0
KRT18P50,48,40.0
CDR2,48,40.0
TLDC2,48,40.0
NPM1P39,48,40.0
RNU6ATAC18P,48,40.0
CD47,48,40.0
LSP1P2,48,40.0
LINC02711,48,40.0
TMEM269,48,40.0
SERPINB8,48,40.0
HSPD1P7,48,40.0
MIR6508,48,40.0
ATP11AUN,48,40.0
MIR4478,48,40.0
IGHV1-17,48,40.0
IGLCOR22-1,48,40.0
BTG1-DT,48,40.0
TRAF3IP2,48,40.0
FTH1P3,48,40.0
LINC01587,48,40.0
LINC01509,48,40.0
HNRNPCP4,48,40.0
ISL1,48,40.0
ATP5PBP7,48,40.0
IL5,48,40.0
AMD1P1,48,40.0
RNU6-231P,48,40.0
LRRC3,48,40.0
TUBB8,48,40.0
CDA,48,40.0
NAA20,48,40.0
TMEM177,48,40.0
SALRNA3,48,40.0
SUFU,48,40.0
CD1C,48,40.0
RASSF4,48,40.0
KRT19P1,48,40.0
LINC01777,48,40.0
EVA1CP5,48,40.0
LINC01524,48,40.0
RNU6-130P,48,40.0
C12orf60,48,40.0
MIR4304,48,40.0
ARF1P3,48,40.0
SNORD53B,48,40.0
ECHDC1,48,40.0
RPSAP10,48,40.0
ZBP1,48,40.0
CNNM1,48,40.0
RNU6-15P,48,40.0
ZCCHC18,48,40.0
RELCH,48,40.0
RNU6-407P,48,40.0
SWAP70,48,40.0
HSPH1,48,40.0
COX6B1P3,48,40.0
RPS3AP46,48,40.0
CLDN24,48,40.0
CYP26C1-DT,48,40.0
COX6A2,48,40.0
NUPR1,48,40.0
CTNND2,48,40.0
LINC02043,48,40.0
MS4A14,48,40.0
EFHB,48,40.0
AMOTL1,48,40.0
LINC01320,48,40.0
INPPL1,48,40.0
SLC49A4,48,40.0
ACP6,48,40.0
LINC02058,48,40.0
TTLL11,48,40.0
PGGT1BP1,48,40.0
ARL8B,48,40.0
IGKV1OR9-1,48,40.0
KCNG2,48,40.0
RN7SKP271,48,40.0
MSX1,48,40.0
TRDMT1,48,40.0
GAST,48,40.0
MRPS18A,48,40.0
PLA2G10,48,40.0
S100A14,48,40.0
PGAM1P4,48,40.0
FER1L6,48,40.0
GPR15LG,48,40.0
EIF4A2,48,40.0
RAI2,48,40.0
RN7SL586P,48,40.0
KRT18P57,48,40.0
MIR921,48,40.0
YWHAZP10,48,40.0
LSMEM1,48,40.0
RPL23AP8,48,40.0
DHCR24,48,40.0
TRAV21,48,40.0
SLC30A3,48,40.0
GPR101,48,40.0
STAT4-AS1,48,40.0
KCTD14,48,40.0
GLYATL1P4,48,40.0
FAM91A1,48,40.0
C1QTNF2,48,40.0
BCDIN3D,48,40.0
PIGFP2,48,40.0
RIN2,48,40.0
RNA5SP340,48,40.0
NTRK1,48,40.0
RNU6-1150P,48,40.0
RNU6-857P,48,40.0
PIKFYVE,48,40.0
EAF2,48,40.0
LRRC52-AS1,48,40.0
UCP1,48,40.0
TRIM49,48,40.0
FAM13A,48,40.0
MTCYBP3,48,40.0
XPOTP1,48,40.0
TENT5B,48,40.0
CP,42,35.0
TOM1,42,35.0
VSTM1,42,35.0
SLC6A12,42,35.0
SLC25A51P3,42,35.0
NEBL,42,35.0
PRR23E,42,35.0
GAPDHS,42,35.0
SNORA71B,42,35.0
NACAP8,42,35.0
DYNLT3,42,35.0
RASEF,42,35.0
MTND3P6,42,35.0
LPIN3,42,35.0
TBC1D3K,42,35.0
RBM7P1,42,35.0
ANKEF1,42,35.0
ZDHHC20-IT1,42,35.0
B3GNT7,42,35.0
CEP350,42,35.0
CD109-AS1,42,35.0
RN7SKP20,42,35.0
REXO6P,42,35.0
ACTG1,42,35.0
DNPEP-AS1,42,35.0
MIR6806,42,35.0
PRXL2CP1,42,35.0
IKZF2,42,35.0
UBBP1,42,35.0
CCDC166,42,35.0
BTNL2,42,35.0
UNC79,42,35.0
NEB,42,35.0
ATP11B-DT,42,35.0
DDX19B,42,35.0
S100P,42,35.0
SMG6-IT1,42,35.0
HMGB3P13,42,35.0
KIF26B-AS1,42,35.0
CDK7P1,42,35.0
C12orf71,42,35.0
BTBD18,42,35.0
MEIG1,42,35.0
MTCO3P20,42,35.0
NOA1,42,35.0
PTMA,42,35.0
SIPA1L2,42,35.0
CRYBG2,42,35.0
STC2,42,35.0
RBBP4P1,42,35.0
LRG1,42,35.0
SDC1,42,35.0
LINC01182,42,35.0
ATP10A,42,35.0
MRPS31P4,42,35.0
TMEM41A,42,35.0
LINC01511,42,35.0
MYL12B,42,35.0
NLRP5,42,35.0
MIR4270,42,35.0
SYVN1,42,35.0
PIK3R3,42,35.0
NEDD8,42,35.0
HNF1B,42,35.0
RNU6-972P,42,35.0
SSH3,42,35.0
MLPH,42,35.0
ST20-AS1,42,35.0
CISD1,42,35.0
ATP1B1P1,42,35.0
LINC00297,42,35.0
LINC02229,42,35.0
H4C8,42,35.0
LINC01595,42,35.0
KCNS3,42,35.0
FAM83A-AS1,42,35.0
LYL1,42,35.0
FUT2,42,35.0
RPL7P52,42,35.0
MOCS1P1,42,35.0
TTC21B,42,35.0
ERLIN2,42,35.0
TRAJ61,42,35.0
GSTZ1,42,35.0
LINC01683,42,35.0
PRR15-DT,42,35.0
SEC11B,42,35.0
LGMN,42,35.0
RN7SL735P,42,35.0
NEK1,42,35.0
HSPA12A,42,35.0
MIX23P3,42,35.0
LINC02079,42,35.0
SHISA4,42,35.0
LCMT1-AS2,42,35.0
KLHL7-DT,42,35.0
USP46-DT,42,35.0
SYBU-AS1,42,35.0
ZC3H11B,42,35.0
CAMK2D,42,35.0
S100A13,42,35.0
RPL19P13,42,35.0
LINC01520,42,35.0
LINC02271,42,35.0
RPS6KL1,42,35.0
NDUFA5P11,42,35.0
EIF3KP1,42,35.0
RN7SL786P,42,35.0
DISC1,42,35.0
NT5C3AP2,42,35.0
MAGED1,42,35.0
PLK4,42,35.0
XCL2,42,35.0
ASB9P1,42,35.0
NCOA7,42,35.0
OGFR,42,35.0
LURAP1L,42,35.0
RPLP1P13,42,35.0
TRIM63,42,35.0
NOC2LP2,42,35.0
BACH1-IT1,42,35.0
RPS17P5,42,35.0
GNG13,42,35.0
ATP6V0E1P3,42,35.0
MAPK6,42,35.0
RNU6-586P,42,35.0
AGPAT5,42,35.0
DLGAP2-AS1,42,35.0
SLC12A7,42,35.0
LINC02686,42,35.0
TMEM150C,42,35.0
ZNF232-AS1,42,35.0
ANKRD10,42,35.0
CARS1-AS1,42,35.0
PPIAP15,42,35.0
CASP1,42,35.0
HLTF-AS1,42,35.0
RNU6-838P,42,35.0
FRAS1,42,35.0
RN7SL96P,42,35.0
EEF1A1P7,42,35.0
RNU6-245P,42,35.0
RNFT1-DT,42,35.0
ASB12,42,35.0
R3HDM4,42,35.0
RPL35AP3,42,35.0
LINC01111,42,35.0
OVGP1,42,35.0
SP110,42,35.0
SGK1,42,35.0
SNORD70B,42,35.0
RPL21P123,42,35.0
CD247,42,35.0
CORO7,42,35.0
STUM,36,30.0
PTPN4,36,30.0
RNU6-1250P,36,30.0
SNORA3B,36,30.0
SNAPC3,36,30.0
TUBB1,36,30.0
CCDC15,36,30.0
RBM20,36,30.0
ZDHHC11,36,30.0
GNA15,36,30.0
SLC5A1,36,30.0
CCND3P1,36,30.0
SNORA74B,36,30.0
SYT15,36,30.0
ASTL,36,30.0
IFITM8P,36,30.0
AKR1B1P2,36,30.0
CYP2D7,36,30.0
LINC02042,36,30.0
DUSP22,36,30.0
RN7SL105P,36,30.0
INAVA,36,30.0
SEMA6A-AS2,36,30.0
HAL,36,30.0
RN7SL110P,36,30.0
H1-10-AS1,36,30.0
C16orf86,36,30.0
PCAT14,36,30.0
DNAJB6P4,36,30.0
EIF4BP4,36,30.0
GJB6,36,30.0
ALDOB,36,30.0
PEA15,36,30.0
FDPSP2,36,30.0
BEAN1-AS1,36,30.0
RSL1D1-DT,36,30.0
TCIM,36,30.0
FBXO8,36,30.0
RNU1-42P,36,30.0
HRH1,36,30.0
PLS3,36,30.0
LAMB3,36,30.0
SEC14L5,36,30.0
MPRIPP1,36,30.0
SNORA11F,36,30.0
HSPB1P2,36,30.0
CALM2P3,36,30.0
LCE4A,36,30.0
CCK,36,30.0
MFAP5,36,30.0
RFLNB,36,30.0
TMEM144,36,30.0
RNU7-119P,36,30.0
DNM3,36,30.0
RPSAP5,36,30.0
STUB1,36,30.0
RAB33B,36,30.0
NPC2,36,30.0
TUBAP14,36,30.0
CIRBP-AS1,36,30.0
COP1P1,36,30.0
CCNB3P1,36,30.0
ARPC3,36,30.0
KRT8P46,36,30.0
RN7SL370P,36,30.0
