feature,frequency,percentage
CTNNA1-AS1,45,45.0
KLHDC8B,45,45.0
RSU1,45,45.0
MAPK6,45,45.0
TLCD2,45,45.0
GLTP,45,45.0
SRL,45,45.0
FOSL2,45,45.0
GRAMD1C,45,45.0
VSIG10,45,45.0
ABCA4,45,45.0
LINC02967,45,45.0
PROCA1,45,45.0
CGA,45,45.0
C4BPA,45,45.0
SYT2,45,45.0
TPGS2,45,45.0
NMD3,45,45.0
C15orf40,45,45.0
B4GALT1,45,45.0
NOA1,45,45.0
GRAPLDR,45,45.0
CDCA4,45,45.0
PPM1D,45,45.0
AKR7A2,45,45.0
RCAN1,45,45.0
HAP1,45,45.0
CASP2,45,45.0
YTHDF3P1,45,45.0
MIR6124,45,45.0
PPM1E,45,45.0
LAMA1,45,45.0
CASP1,45,45.0
SNX27,45,45.0
CYSLTR2,45,45.0
ASTL,45,45.0
SPATA22,45,45.0
LINC01592,45,45.0
CP,45,45.0
SETDB1,45,45.0
UBE2L2,40,40.0
SRP14P2,40,40.0
PFDN1,40,40.0
TMEM68,40,40.0
HSPBAP1,40,40.0
TM2D3,40,40.0
CLIP4,40,40.0
CDKL3,40,40.0
MFRP,40,40.0
RUVBL1,40,40.0
BLOC1S5,40,40.0
ZNF669,40,40.0
DNAJB6,40,40.0
TBC1D3K,40,40.0
WEE1,40,40.0
MIR6505,40,40.0
LINC02814,40,40.0
SULT4A1,40,40.0
RNY1P4,40,40.0
MAP1LC3A,40,40.0
RPL31P47,40,40.0
AAMDC,40,40.0
GAR1-DT,40,40.0
ST8SIA3,40,40.0
SLC38A2,40,40.0
CCL1,40,40.0
CHMP4C,40,40.0
SND1-DT,40,40.0
CHN2,40,40.0
ZNF556,40,40.0
KLK3,40,40.0
AKAP6,40,40.0
NUDT1,40,40.0
ESYT1,40,40.0
SNAP29,40,40.0
MAGI1-AS1,40,40.0
SLC5A12,40,40.0
CSNK2A1,40,40.0
PFKFB3,40,40.0
APOO,40,40.0
RNF19A,40,40.0
RNU6-411P,40,40.0
RPL6P22,40,40.0
MANBA,40,40.0
THRAP3,40,40.0
RNA5SP122,40,40.0
HADHBP1,40,40.0
CSNK1D,40,40.0
DENND2D,40,40.0
LYVE1,40,40.0
LINC03028,40,40.0
FAM200B,40,40.0
SLC16A6,40,40.0
BBS12,40,40.0
RNU6-39P,40,40.0
PHLDA3,40,40.0
NIFKP3,40,40.0
SESTD1,40,40.0
LRRFIP2,40,40.0
PNPLA8,40,40.0
FADD,40,40.0
RNF216P1,40,40.0
MFSD1,40,40.0
TCEAL9,40,40.0
PIGC,40,40.0
BBOX1-AS1,40,40.0
LINC01011,40,40.0
GNAI3,40,40.0
SOCS3,40,40.0
RNU6-484P,40,40.0
F3,40,40.0
ELF3,40,40.0
ABCG5,40,40.0
NPR1,40,40.0
PDE4DIPP6,40,40.0
SLC35F6,40,40.0
LINC01202,40,40.0
KRT18P57,40,40.0
MRPL42P6,40,40.0
MCL1,40,40.0
RPSAP61,40,40.0
SLC12A7,40,40.0
OSER1-DT,40,40.0
NNMT,40,40.0
BNIP2,40,40.0
SLC10A6,40,40.0
ZNF501,40,40.0
SYVN1,40,40.0
CALR3,40,40.0
SMIM32,40,40.0
MFSD10,40,40.0
LMF2,40,40.0
HBP1,40,40.0
NR4A3,40,40.0
CD109-AS1,40,40.0
RFC5,40,40.0
SLC37A2,40,40.0
VPS9D1-AS1,40,40.0
OCLN,40,40.0
ACAD9,40,40.0
TKT,40,40.0
GBP6,40,40.0
EIF3LP1,40,40.0
SLC3A2,40,40.0
DCAF4,40,40.0
ATP5PBP7,40,40.0
TXNL1,40,40.0
DPY30,40,40.0
PDCD4-AS1,40,40.0
DIMT1,40,40.0
ARF6,40,40.0
MT-ND4,40,40.0
ZNF280B,40,40.0
ACSM5P1,40,40.0
LINC02021,40,40.0
LINC02042,40,40.0
SPATA2L,40,40.0
GATD1,40,40.0
SLC4A4,40,40.0
QKILA,40,40.0
EPHX1,40,40.0
TRPC7,35,35.0
KCNS3,35,35.0
RNF146,35,35.0
CNOT10-AS1,35,35.0
FUT4,35,35.0
RNU6-494P,35,35.0
NUP93,35,35.0
ALDH9A1,35,35.0
TMEM82,35,35.0
GUCY1B1,35,35.0
XPR1,35,35.0
VDAC3,35,35.0
UAP1,35,35.0
FSTL4,35,35.0
MT-CO2,35,35.0
DDIAS,35,35.0
CD58,35,35.0
CERNA1,35,35.0
SIPA1L1-AS1,35,35.0
CHD6,35,35.0
CTNND2,35,35.0
LINC00871,35,35.0
GPAT4,35,35.0
PLA2G4D,35,35.0
ACOT11,35,35.0
SH2D4A,35,35.0
PBX4,35,35.0
CLDN12,35,35.0
PGA5,35,35.0
LINC03032,35,35.0
PLPPR5,35,35.0
TENM2,35,35.0
EAF2,35,35.0
ABCA10,35,35.0
LINC01209,35,35.0
TGFBR3L,35,35.0
IL6R,35,35.0
SNORA11F,35,35.0
CCDC144A,35,35.0
DLX3,35,35.0
REP15,35,35.0
TLR10,35,35.0
FAM13A,35,35.0
IGLV2-14,35,35.0
ZBTB7C,35,35.0
TUB-AS1,35,35.0
NDUFB4P3,35,35.0
LINC02560,35,35.0
CACYBPP1,35,35.0
IFI35,35,35.0
REEP5,35,35.0
MIR4675,35,35.0
RAD54L2,35,35.0
CEACAM21,35,35.0
PGGT1BP1,35,35.0
PIK3IP1-DT,35,35.0
SNRPEP3,35,35.0
MKNK1,35,35.0
OR1E1,35,35.0
DEFB108B,35,35.0
CYBRD1,35,35.0
LINC02207,35,35.0
SMYD4,35,35.0
TXNL4B,35,35.0
LBR,35,35.0
TMEM150C,35,35.0
RN7SL487P,35,35.0
TWF2-DT,35,35.0
RPS17P2,35,35.0
ZNF600,35,35.0
LRRC40,35,35.0
SNORD9,35,35.0
C16orf46-DT,35,35.0
DAPK1,35,35.0
RPL36AP24,35,35.0
CLDN7,35,35.0
CBLL2,35,35.0
SNORD67,35,35.0
ASPH,35,35.0
NOB1,35,35.0
TLK1,35,35.0
MBTPS1,35,35.0
HEPFAL,35,35.0
TBCAP1,35,35.0
MCUR1,35,35.0
HOTAIRM1,35,35.0
DTX3L,35,35.0
ABCD3,35,35.0
ALDOB,35,35.0
ZNF859P,35,35.0
HNRNPA1P22,35,35.0
SLC5A8,35,35.0
RNU7-127P,35,35.0
NOG,35,35.0
GZF1,35,35.0
PIWIL4,35,35.0
CHURC1,35,35.0
SUMO2P1,35,35.0
PSG3,35,35.0
BLCAP,35,35.0
RPS15AP34,35,35.0
ACBD4,35,35.0
EMC3,35,35.0
PCARE,35,35.0
LATS2-AS1,35,35.0
POLG-DT,35,35.0
TYMP,35,35.0
LINC01649,35,35.0
YBX3P1,35,35.0
ZNF548,35,35.0
MLPH,35,35.0
RPL21P98,35,35.0
RPS3AP21,35,35.0
MIR542,35,35.0
IFNG-AS1,35,35.0
NAP1L4,35,35.0
ATG5,35,35.0
OR52I2,35,35.0
TMEM43,35,35.0
LINC02542,35,35.0
GPANK1,35,35.0
DGLUCY,35,35.0
SNHG32,35,35.0
GTF2IRD1,35,35.0
DYNLT3,35,35.0
ELOVL2-AS1,35,35.0
OCLNP1,35,35.0
MTND6P25,35,35.0
THRB-AS1,35,35.0
TXLNA,35,35.0
RN7SKP12,35,35.0
LINC01166,35,35.0
GNAS-AS1,35,35.0
TXNIP,30,30.0
HDAC5,30,30.0
CDKN2AIP,30,30.0
MTDHP1,30,30.0
GHDC,30,30.0
SNRPA1-DT,30,30.0
FAM186B,30,30.0
THEMIS2,30,30.0
CYSTM1,30,30.0
GSTCD,30,30.0
TSPO2,30,30.0
SYNDIG1,30,30.0
ITGB1,30,30.0
FRMD8,30,30.0
RAI2,30,30.0
NGB,30,30.0
KLK14,30,30.0
HDHD2,30,30.0
PPOX,30,30.0
TRAM1,30,30.0
NDUFS1,30,30.0
C3orf20,30,30.0
RPS4XP23,30,30.0
RN7SL674P,30,30.0
BZW2,30,30.0
SRMP2,30,30.0
CT62,30,30.0
F11R,30,30.0
ERH,30,30.0
MPZL3,30,30.0
KIF22,30,30.0
RSL24D1P6,30,30.0
RN7SL182P,30,30.0
RPL12P21,30,30.0
OMA1,30,30.0
RNA5SP195,30,30.0
CIPC,30,30.0
PCNP,30,30.0
ZNF121,30,30.0
C11orf65,30,30.0
DOLPP1,30,30.0
IGHVII-78-1,30,30.0
PAQR9,30,30.0
EEF1AKMT3,30,30.0
EPHB3,30,30.0
PTCHD3,30,30.0
FDCSP,30,30.0
RN7SL208P,30,30.0
MAB21L3,30,30.0
EPB41L4A-AS1,30,30.0
RNA5SP280,30,30.0
ACAT1,30,30.0
MCPH1-DT,30,30.0
IER3,30,30.0
BOLA1,30,30.0
BRK1,30,30.0
PPP1R2,30,30.0
B4GALNT3,30,30.0
ASAH2,30,30.0
BACH1-IT1,30,30.0
GJD3,30,30.0
TSC22D1,30,30.0
TSPO,30,30.0
RN7SL698P,30,30.0
CTNS,30,30.0
ANP32E,30,30.0
ST6GAL1,30,30.0
RN7SL128P,30,30.0
MIR181A1,30,30.0
RPIA,30,30.0
ATP6V1G2,30,30.0
LINC01250,30,30.0
EEF1A1P14,30,30.0
RWDD2B,30,30.0
RNU6-628P,30,30.0
CORO2A,30,30.0
RPL21P21,30,30.0
APLF,30,30.0
MT-CYB,30,30.0
CISD1,30,30.0
LINC01411,30,30.0
PAIP2,30,30.0
RSL24D1,30,30.0
LINC02474,30,30.0
TMX1,30,30.0
IST1,30,30.0
TCIM,30,30.0
ARHGEF3,30,30.0
SRSF6,30,30.0
TRBJ1-6,30,30.0
NAV2,30,30.0
KCNJ6-AS1,30,30.0
SLC66A3,30,30.0
