feature,frequency,percentage
DPYSL2,60,75.0
ZDHHC13,60,75.0
ADAM7,60,75.0
EIF4A2,60,75.0
AP1AR-DT,60,75.0
PPM1M,60,75.0
PSTK,60,75.0
CD2BP2,60,75.0
LINC00534,60,75.0
PDE6B-AS1,60,75.0
STAU2,60,75.0
CEBPZ,60,75.0
NCOA7,60,75.0
DEPP1,60,75.0
LPIN3,60,75.0
CASTOR2,60,75.0
SUN1,60,75.0
PACRG-AS1,60,75.0
CALCR,60,75.0
PRXL2C,60,75.0
NANOGP5,60,75.0
ITGB1BP1,60,75.0
COMETT,60,75.0
AGAP1,60,75.0
NSUN3,60,75.0
NMT1,60,75.0
ZDHHC4,60,75.0
RN7SL164P,60,75.0
PKDCC,60,75.0
LINC02522,60,75.0
LINC01728,60,75.0
TMEM14A,56,70.0
LINC02672,56,70.0
ZFP36L2,56,70.0
ADCYAP1R1,56,70.0
GPC4,56,70.0
THAP5,56,70.0
ACOT9,56,70.0
ENPP7P11,56,70.0
GALE,56,70.0
PPP4R2P2,56,70.0
TMEM186,56,70.0
KARS1P3,56,70.0
ENDOD1,56,70.0
SENP8,56,70.0
MEAF6,56,70.0
CD200,56,70.0
LINC02683,56,70.0
TWF2,56,70.0
RNU6-198P,56,70.0
NFKBIZ,56,70.0
DPPA4,56,70.0
IDI1P1,56,70.0
LINC01568,56,70.0
STK17B,56,70.0
HSPD1P3,56,70.0
GLRXP2,56,70.0
LINC01010,56,70.0
POLR2M,56,70.0
IAH1,56,70.0
STXBP1,56,70.0
RTP4,56,70.0
EIF2B5-DT,56,70.0
LARP4B,56,70.0
TLK2P1,56,70.0
EMX1,56,70.0
PRPF19,56,70.0
KLF6,56,70.0
IGBP1,56,70.0
ENAHP1,56,70.0
PEBP1,56,70.0
SMIM44,56,70.0
LINC02765,56,70.0
PCGF1,56,70.0
FOXP1,56,70.0
APOL2,56,70.0
RNF112,56,70.0
AMOTL2,56,70.0
FAM241A,56,70.0
RHEB,56,70.0
CLIC1,56,70.0
RN7SL268P,56,70.0
RBFOX3,56,70.0
DAGLB,56,70.0
ERLIN2,56,70.0
AIFM2,56,70.0
CSTB,56,70.0
RNF168,56,70.0
LINC02963,56,70.0
PLP2,56,70.0
SEC11A,56,70.0
DERA,56,70.0
SNRPGP2,56,70.0
ISCA1,56,70.0
BFAR,56,70.0
RHPN2,56,70.0
POR,56,70.0
RSU1P3,56,70.0
LMNA,52,65.0
CDC42EP4,52,65.0
GNA15,52,65.0
ETS2,52,65.0
LINC01315,52,65.0
GYG1P1,52,65.0
DDX19B,52,65.0
ZBTB12BP,52,65.0
DNAJC22,52,65.0
MIXL1,52,65.0
ACSL1,52,65.0
RAB9A,52,65.0
MEGF6,52,65.0
MTND5P16,52,65.0
CASP3,52,65.0
PPP1R14D,52,65.0
PLCB1-IT1,52,65.0
RPL12P10,52,65.0
GALNT10,52,65.0
CTSB,52,65.0
CYFIP1,52,65.0
AADAT,52,65.0
RAB5C,52,65.0
LUZP4P1,52,65.0
RPL19P13,52,65.0
SNX24,52,65.0
RPS20P10,52,65.0
MST1R,52,65.0
BAG4,52,65.0
LINC01502,52,65.0
LINC02137,52,65.0
SNRPEP10,52,65.0
RPS3AP46,52,65.0
PCMT1,52,65.0
COL6A5,52,65.0
IFNA1,52,65.0
TRAPPC14,52,65.0
TRIM69,52,65.0
SELENOP,52,65.0
MUC6,52,65.0
GCNT1,52,65.0
CTXN1,52,65.0
PELO-AS1,52,65.0
EVA1CP5,52,65.0
BRD3,52,65.0
TMEM184B-AS1,52,65.0
TMEM242,48,60.0
FAM83G,48,60.0
FLJ46284,48,60.0
LINC00570,48,60.0
LINC00885,48,60.0
S100A1,48,60.0
DOCK9,48,60.0
ZNF584,48,60.0
MRM3,48,60.0
BNIP3P18,48,60.0
DUXAP7,48,60.0
MIR548N,48,60.0
LTA4H,48,60.0
LINC00261,48,60.0
TMEM41A,48,60.0
PYGL,48,60.0
FAM83A-AS1,48,60.0
LINC01020,48,60.0
VPS4B,48,60.0
SDC1,48,60.0
SLC6A12,48,60.0
TMEM253,48,60.0
PABPC1L,48,60.0
LINC02181,48,60.0
FAM131B-AS2,48,60.0
HELQ,48,60.0
SAR1A,48,60.0
MIPEP,48,60.0
KRTAP5-AS1,48,60.0
CCDC54-AS1,48,60.0
OR2AO1P,48,60.0
DOCK6-AS1,48,60.0
EEF1A1P45,48,60.0
SETP16,48,60.0
UNC45A,48,60.0
RNU6-403P,48,60.0
CDR2,48,60.0
RAB40B,48,60.0
MAP2K5,48,60.0
BNIP3P16,48,60.0
SEMA6A-AS1,48,60.0
EPCAM-DT,48,60.0
H1-5,48,60.0
NCMAP,48,60.0
SNORD1B,48,60.0
HIBCH,48,60.0
STRN3,48,60.0
KLHL34,48,60.0
CLDN4,48,60.0
ZNF555,48,60.0
CA8,48,60.0
TCERG1L,48,60.0
NAA20,48,60.0
CALM1,48,60.0
WTAP,48,60.0
TMEM176A,48,60.0
TMEM45B,48,60.0
CYB5B,48,60.0
SMU1,48,60.0
GLUL,48,60.0
HAL,48,60.0
TLCD3B,48,60.0
SCP2D1-AS1,48,60.0
TES,48,60.0
CCDC115,48,60.0
GATA1,48,60.0
PNKD,48,60.0
CERS2,48,60.0
MVP,48,60.0
NECTIN4,48,60.0
NXPH1,48,60.0
GNAI1,48,60.0
TMEM176B,48,60.0
LINC02257,44,55.00000000000001
XRN2,44,55.00000000000001
TRIM35,44,55.00000000000001
HNRNPA1P41,44,55.00000000000001
MTND4P22,44,55.00000000000001
PRELID1P3,44,55.00000000000001
LINC01524,44,55.00000000000001
CPNE8-AS1,44,55.00000000000001
NOSTRIN,44,55.00000000000001
REXO2,44,55.00000000000001
TRAV21,44,55.00000000000001
IDH2,44,55.00000000000001
LINC01687,44,55.00000000000001
KDM4A-AS1,44,55.00000000000001
POMT1,44,55.00000000000001
RASL11A,44,55.00000000000001
MGST3,44,55.00000000000001
KRT8P30,44,55.00000000000001
ANKRD20A7P,44,55.00000000000001
HSD17B3-AS1,44,55.00000000000001
TRGJP2,44,55.00000000000001
SAT1,44,55.00000000000001
EFNA5,44,55.00000000000001
THOC7,44,55.00000000000001
PPIAP91,44,55.00000000000001
OR7E158P,44,55.00000000000001
RPL21P44,44,55.00000000000001
GPR65,44,55.00000000000001
VCAN-AS1,44,55.00000000000001
CA14,44,55.00000000000001
H2AC21,44,55.00000000000001
JPT2,44,55.00000000000001
FAM135A-AS1,44,55.00000000000001
VN1R67P,44,55.00000000000001
LINC02767,44,55.00000000000001
PIK3IP1,44,55.00000000000001
RPS3P2,44,55.00000000000001
MIR744,44,55.00000000000001
MMP10,44,55.00000000000001
TNFRSF1A,44,55.00000000000001
OGFOD1P1,44,55.00000000000001
PIGG,44,55.00000000000001
PAFAH1B2,44,55.00000000000001
MARCHF3,44,55.00000000000001
WASIR2,44,55.00000000000001
NUP50,44,55.00000000000001
DRAM2,44,55.00000000000001
UXS1,44,55.00000000000001
CLYBL,44,55.00000000000001
RNVU1-33,44,55.00000000000001
TOR1AIP2,44,55.00000000000001
SLC35F5,44,55.00000000000001
PWWP2AP1,44,55.00000000000001
SBDS,44,55.00000000000001
TMC3,44,55.00000000000001
JUNB,44,55.00000000000001
BST1,44,55.00000000000001
ANG,44,55.00000000000001
BCL2L13,44,55.00000000000001
RDXP3,44,55.00000000000001
DCPS,44,55.00000000000001
CHCHD4P2,44,55.00000000000001
LINC02390,44,55.00000000000001
SRPK1,44,55.00000000000001
DHX15,44,55.00000000000001
MGST2,44,55.00000000000001
SNORD99,40,50.0
UBE2I,40,50.0
LAPTM4A,40,50.0
MAPK4,40,50.0
EPAS1,40,50.0
HARS2,40,50.0
SUMO1,40,50.0
DENND6A-AS1,40,50.0
ACADM,40,50.0
FRAS1,40,50.0
MTCYBP3,40,50.0
LINC01526,40,50.0
CD9,40,50.0
BCL10,40,50.0
EIF4A2P4,40,50.0
SNORD115,40,50.0
CTSV,40,50.0
SLC35A5,40,50.0
MRPL15,40,50.0
LINC01117,40,50.0
NR1I3,40,50.0
CACUL1,40,50.0
NRAS,40,50.0
RPL39P40,40,50.0
ACTR3,40,50.0
HEXA,40,50.0
MED12L,40,50.0
CDH19,40,50.0
FAM174B,40,50.0
SQSTM1,40,50.0
SNRPGP15,40,50.0
NLN,40,50.0
STAU1,40,50.0
NAA50,40,50.0
TBC1D28,40,50.0
S100A13,40,50.0
CSRP2,40,50.0
TBX5,40,50.0
BAG1,40,50.0
ZNF737,40,50.0
KRT18P6,40,50.0
WDR82,40,50.0
GBE1,40,50.0
EFNA1,40,50.0
PLK4,40,50.0
EDEM1,40,50.0
SPNS1,40,50.0
PMAIP1,40,50.0
HNRNPA3P7,40,50.0
C1orf105,40,50.0
FAM156B,40,50.0
RPGRIP1,40,50.0
COQ2,40,50.0
BICC1,40,50.0
IFT46,40,50.0
SERPINB8,40,50.0
CEP76,40,50.0
PNMA5,40,50.0
MIDEAS,40,50.0
SPINK6,40,50.0
STC1,40,50.0
AGPAT5,40,50.0
TOM1,40,50.0
PDGFA,40,50.0
COX6B1P5,40,50.0
IGBP1C,40,50.0
SLC26A2,40,50.0
MICU1,40,50.0
CUTC,40,50.0
AOAH-IT1,36,45.0
CCT8P1,36,45.0
LINC02084,36,45.0
HMGB2,36,45.0
TMEM59,36,45.0
NUP85,36,45.0
RNU4-21P,36,45.0
OSBPL10-AS1,36,45.0
ARLNC1,36,45.0
LINC00937,36,45.0
CNP,36,45.0
SNHG10,36,45.0
TM9SF5P,36,45.0
FBXO8,36,45.0
SNORD3B-1,36,45.0
NUS1P1,36,45.0
SLC16A5,36,45.0
ZNF414,36,45.0
PLP1,36,45.0
RNU6-1169P,36,45.0
PNMA1,36,45.0
RRAGA,36,45.0
CFL2,36,45.0
CGAS,36,45.0
LRATD2,36,45.0
HMGB1P41,36,45.0
MED31,36,45.0
RPL10P9,36,45.0
CLUH,36,45.0
ZNF20,36,45.0
SAPCD1-AS1,36,45.0
OR7A5,36,45.0
RAB2B,36,45.0
LINC01857,36,45.0
RNF14P3,36,45.0
TRBJ1-2,36,45.0
MIR5689HG,36,45.0
AUNIP,36,45.0
ZNF888,36,45.0
LINC00707,36,45.0
AVPR1B-DT,36,45.0
LURAP1L,36,45.0
TACC2,36,45.0
RNA5SP311,36,45.0
FAM204CP,36,45.0
SARS1,36,45.0
PSAT1P4,36,45.0
NALF1,36,45.0
GHITM,36,45.0
CD19,36,45.0
TRIP4,36,45.0
MORC4,36,45.0
ABHD3,36,45.0
ARF3,36,45.0
GTF2E1,36,45.0
ING1,36,45.0
SLC35C1,36,45.0
TRIM38,36,45.0
S100A14,36,45.0
GPR39,36,45.0
TRAPPC3,36,45.0
SORCS2,36,45.0
CTNNA1-AS1,36,45.0
KLHDC8B,36,45.0
RSU1,36,45.0
MAPK6,36,45.0
TLCD2,36,45.0
GLTP,36,45.0
SRL,36,45.0
FOSL2,36,45.0
GRAMD1C,36,45.0
VSIG10,36,45.0
ABCA4,36,45.0
LINC02967,36,45.0
PROCA1,36,45.0
CGA,36,45.0
C4BPA,36,45.0
SYT2,36,45.0
TPGS2,36,45.0
NMD3,36,45.0
C15orf40,36,45.0
B4GALT1,36,45.0
NOA1,36,45.0
GRAPLDR,36,45.0
CDCA4,36,45.0
PPM1D,36,45.0
AKR7A2,36,45.0
RCAN1,36,45.0
HAP1,36,45.0
CASP2,36,45.0
YTHDF3P1,36,45.0
MIR6124,36,45.0
PPM1E,36,45.0
LAMA1,36,45.0
CASP1,36,45.0
SNX27,36,45.0
CYSLTR2,36,45.0
ASTL,36,45.0
SPATA22,36,45.0
LINC01592,36,45.0
CP,36,45.0
SETDB1,36,45.0
UBE2L2,32,40.0
SRP14P2,32,40.0
PFDN1,32,40.0
TMEM68,32,40.0
HSPBAP1,32,40.0
TM2D3,32,40.0
CLIP4,32,40.0
CDKL3,32,40.0
MFRP,32,40.0
RUVBL1,32,40.0
BLOC1S5,32,40.0
ZNF669,32,40.0
DNAJB6,32,40.0
TBC1D3K,32,40.0
WEE1,32,40.0
MIR6505,32,40.0
LINC02814,32,40.0
SULT4A1,32,40.0
RNY1P4,32,40.0
MAP1LC3A,32,40.0
RPL31P47,32,40.0
AAMDC,32,40.0
GAR1-DT,32,40.0
ST8SIA3,32,40.0
SLC38A2,32,40.0
CCL1,32,40.0
CHMP4C,32,40.0
SND1-DT,32,40.0
CHN2,32,40.0
ZNF556,32,40.0
KLK3,32,40.0
AKAP6,32,40.0
NUDT1,32,40.0
ESYT1,32,40.0
SNAP29,32,40.0
MAGI1-AS1,32,40.0
SLC5A12,32,40.0
CSNK2A1,32,40.0
PFKFB3,32,40.0
APOO,32,40.0
RNF19A,32,40.0
RNU6-411P,32,40.0
RPL6P22,32,40.0
MANBA,32,40.0
THRAP3,32,40.0
RNA5SP122,32,40.0
HADHBP1,32,40.0
CSNK1D,32,40.0
DENND2D,32,40.0
LYVE1,32,40.0
LINC03028,32,40.0
FAM200B,32,40.0
SLC16A6,32,40.0
BBS12,32,40.0
RNU6-39P,32,40.0
PHLDA3,32,40.0
NIFKP3,32,40.0
SESTD1,32,40.0
LRRFIP2,32,40.0
PNPLA8,32,40.0
FADD,32,40.0
RNF216P1,32,40.0
MFSD1,32,40.0
TCEAL9,32,40.0
PIGC,32,40.0
BBOX1-AS1,32,40.0
LINC01011,32,40.0
GNAI3,32,40.0
SOCS3,32,40.0
RNU6-484P,32,40.0
F3,32,40.0
ELF3,32,40.0
ABCG5,32,40.0
NPR1,32,40.0
PDE4DIPP6,32,40.0
SLC35F6,32,40.0
LINC01202,32,40.0
KRT18P57,32,40.0
MRPL42P6,32,40.0
MCL1,32,40.0
RPSAP61,32,40.0
SLC12A7,32,40.0
OSER1-DT,32,40.0
NNMT,32,40.0
BNIP2,32,40.0
SLC10A6,32,40.0
ZNF501,32,40.0
SYVN1,32,40.0
CALR3,32,40.0
SMIM32,32,40.0
MFSD10,32,40.0
LMF2,32,40.0
HBP1,32,40.0
NR4A3,32,40.0
CD109-AS1,32,40.0
RFC5,32,40.0
SLC37A2,32,40.0
VPS9D1-AS1,32,40.0
OCLN,32,40.0
ACAD9,32,40.0
TKT,32,40.0
GBP6,32,40.0
EIF3LP1,32,40.0
SLC3A2,32,40.0
DCAF4,32,40.0
ATP5PBP7,32,40.0
TXNL1,32,40.0
DPY30,32,40.0
PDCD4-AS1,32,40.0
DIMT1,32,40.0
ARF6,32,40.0
MT-ND4,32,40.0
ZNF280B,32,40.0
ACSM5P1,32,40.0
LINC02021,32,40.0
LINC02042,32,40.0
SPATA2L,32,40.0
GATD1,32,40.0
SLC4A4,32,40.0
QKILA,32,40.0
EPHX1,32,40.0
TRPC7,28,35.0
KCNS3,28,35.0
RNF146,28,35.0
CNOT10-AS1,28,35.0
FUT4,28,35.0
RNU6-494P,28,35.0
NUP93,28,35.0
ALDH9A1,28,35.0
TMEM82,28,35.0
GUCY1B1,28,35.0
XPR1,28,35.0
VDAC3,28,35.0
UAP1,28,35.0
FSTL4,28,35.0
MT-CO2,28,35.0
DDIAS,28,35.0
CD58,28,35.0
CERNA1,28,35.0
SIPA1L1-AS1,28,35.0
CHD6,28,35.0
CTNND2,28,35.0
LINC00871,28,35.0
GPAT4,28,35.0
PLA2G4D,28,35.0
ACOT11,28,35.0
SH2D4A,28,35.0
PBX4,28,35.0
CLDN12,28,35.0
PGA5,28,35.0
LINC03032,28,35.0
PLPPR5,28,35.0
TENM2,28,35.0
EAF2,28,35.0
ABCA10,28,35.0
LINC01209,28,35.0
TGFBR3L,28,35.0
IL6R,28,35.0
SNORA11F,28,35.0
CCDC144A,28,35.0
DLX3,28,35.0
REP15,28,35.0
TLR10,28,35.0
FAM13A,28,35.0
IGLV2-14,28,35.0
ZBTB7C,28,35.0
TUB-AS1,28,35.0
NDUFB4P3,28,35.0
LINC02560,28,35.0
CACYBPP1,28,35.0
IFI35,28,35.0
REEP5,28,35.0
MIR4675,28,35.0
RAD54L2,28,35.0
CEACAM21,28,35.0
PGGT1BP1,28,35.0
PIK3IP1-DT,28,35.0
SNRPEP3,28,35.0
MKNK1,28,35.0
OR1E1,28,35.0
DEFB108B,28,35.0
CYBRD1,28,35.0
LINC02207,28,35.0
SMYD4,28,35.0
TXNL4B,28,35.0
LBR,28,35.0
TMEM150C,28,35.0
RN7SL487P,28,35.0
TWF2-DT,28,35.0
RPS17P2,28,35.0
ZNF600,28,35.0
LRRC40,28,35.0
SNORD9,28,35.0
C16orf46-DT,28,35.0
DAPK1,28,35.0
RPL36AP24,28,35.0
CLDN7,28,35.0
CBLL2,28,35.0
SNORD67,28,35.0
ASPH,28,35.0
NOB1,28,35.0
TLK1,28,35.0
MBTPS1,28,35.0
HEPFAL,28,35.0
TBCAP1,28,35.0
MCUR1,28,35.0
HOTAIRM1,28,35.0
DTX3L,28,35.0
ABCD3,28,35.0
ALDOB,28,35.0
ZNF859P,28,35.0
HNRNPA1P22,28,35.0
SLC5A8,28,35.0
RNU7-127P,28,35.0
NOG,28,35.0
GZF1,28,35.0
PIWIL4,28,35.0
CHURC1,28,35.0
SUMO2P1,28,35.0
PSG3,28,35.0
BLCAP,28,35.0
RPS15AP34,28,35.0
ACBD4,28,35.0
EMC3,28,35.0
PCARE,28,35.0
LATS2-AS1,28,35.0
POLG-DT,28,35.0
TYMP,28,35.0
LINC01649,28,35.0
YBX3P1,28,35.0
ZNF548,28,35.0
MLPH,28,35.0
RPL21P98,28,35.0
RPS3AP21,28,35.0
MIR542,28,35.0
IFNG-AS1,28,35.0
NAP1L4,28,35.0
ATG5,28,35.0
OR52I2,28,35.0
TMEM43,28,35.0
LINC02542,28,35.0
GPANK1,28,35.0
DGLUCY,28,35.0
SNHG32,28,35.0
GTF2IRD1,28,35.0
DYNLT3,28,35.0
ELOVL2-AS1,28,35.0
OCLNP1,28,35.0
MTND6P25,28,35.0
THRB-AS1,28,35.0
TXLNA,28,35.0
RN7SKP12,28,35.0
LINC01166,28,35.0
GNAS-AS1,28,35.0
TXNIP,24,30.0
HDAC5,24,30.0
CDKN2AIP,24,30.0
MTDHP1,24,30.0
GHDC,24,30.0
SNRPA1-DT,24,30.0
FAM186B,24,30.0
THEMIS2,24,30.0
CYSTM1,24,30.0
GSTCD,24,30.0
TSPO2,24,30.0
SYNDIG1,24,30.0
ITGB1,24,30.0
FRMD8,24,30.0
RAI2,24,30.0
NGB,24,30.0
KLK14,24,30.0
HDHD2,24,30.0
PPOX,24,30.0
TRAM1,24,30.0
NDUFS1,24,30.0
C3orf20,24,30.0
RPS4XP23,24,30.0
RN7SL674P,24,30.0
BZW2,24,30.0
SRMP2,24,30.0
CT62,24,30.0
F11R,24,30.0
ERH,24,30.0
MPZL3,24,30.0
KIF22,24,30.0
RSL24D1P6,24,30.0
RN7SL182P,24,30.0
RPL12P21,24,30.0
OMA1,24,30.0
RNA5SP195,24,30.0
CIPC,24,30.0
PCNP,24,30.0
ZNF121,24,30.0
C11orf65,24,30.0
DOLPP1,24,30.0
IGHVII-78-1,24,30.0
PAQR9,24,30.0
EEF1AKMT3,24,30.0
EPHB3,24,30.0
PTCHD3,24,30.0
FDCSP,24,30.0
RN7SL208P,24,30.0
MAB21L3,24,30.0
EPB41L4A-AS1,24,30.0
RNA5SP280,24,30.0
ACAT1,24,30.0
MCPH1-DT,24,30.0
IER3,24,30.0
BOLA1,24,30.0
BRK1,24,30.0
PPP1R2,24,30.0
B4GALNT3,24,30.0
ASAH2,24,30.0
BACH1-IT1,24,30.0
GJD3,24,30.0
TSC22D1,24,30.0
TSPO,24,30.0
RN7SL698P,24,30.0
CTNS,24,30.0
ANP32E,24,30.0
ST6GAL1,24,30.0
RN7SL128P,24,30.0
MIR181A1,24,30.0
RPIA,24,30.0
ATP6V1G2,24,30.0
LINC01250,24,30.0
EEF1A1P14,24,30.0
RWDD2B,24,30.0
RNU6-628P,24,30.0
CORO2A,24,30.0
RPL21P21,24,30.0
APLF,24,30.0
MT-CYB,24,30.0
CISD1,24,30.0
LINC01411,24,30.0
PAIP2,24,30.0
RSL24D1,24,30.0
LINC02474,24,30.0
TMX1,24,30.0
IST1,24,30.0
TCIM,24,30.0
ARHGEF3,24,30.0
SRSF6,24,30.0
TRBJ1-6,24,30.0
NAV2,24,30.0
KCNJ6-AS1,24,30.0
SLC66A3,24,30.0
